i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
71,-49.717024120752306,-99.06253906761944,0.11563254583158974,1.131666240025051e-11,1.9866438266762575e-11,0.6901768749473026,-0.7236407128457986,0.0,2.6199700187135022e-09,-87.28822336594493,1.9999999999999962,1.8120275626924576e-15,1
77,-47.351451115125634,-110.51631152512618,0.11563254519962747,-3.5572026847889105e-11,-3.0923951146989796e-11,0.4244795956266189,-0.9054375035841303,0.0,5.401204816735117e-09,-50.235455919678145,2.0000000145007992,1.0676249416717614e-08,1
83,-35.07885713169852,-114.05756431397121,0.11563254583158925,-3.452277707143883e-11,-1.896362088160338e-12,0.053773616617271376,-0.9985531523939518,0.0,3.961986294598319e-09,-6.1649761098461795,2.0000027519137946,1.940504732607697e-06,1
90,-21.053281746799286,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,-1.0956401461402941e-32,3.681572321562311e-43,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.4098588183986667e-15,1
97,-7.027706361900048,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,2.693538149343299e-18,-9.050832549928015e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
102,2.9905617701708422,-114.05756431397121,0.11563254583158922,-3.360202101512712e-11,-4.4250983882069185e-18,1.48692249034534e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.364380076394814e-15,0
110,19.019790781484225,-114.05756431397123,0.11563254583158918,-3.360202101512712e-11,1.5468604800514661e-16,-5.195484904311928e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999976,2.3825563597030176e-15,0
116,31.041712539969293,-114.05756431397121,0.11563254583158926,-3.360202101512712e-11,-6.7338453667383826e-18,1.97013076066483e-16,-1.0,0.0,3.850516350212274e-09,-2.842170943040401e-14,1.9999999999999973,2.345052394619758e-15,0
122,43.06363429845436,-114.05756431397121,0.11563254583158812,-3.360202101512712e-11,6.7338453733582945e-18,-2.2627081374820193e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
128,55.085556056939424,-114.05756431397121,0.11563254583158948,-3.360202101512712e-11,3.847911641918828e-19,-1.2929760785610875e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.380764888858849e-15,0
134,67.10747781542449,-114.05756431397121,0.11563254583158894,-3.360202101512712e-11,-5.771867462878823e-19,1.9394641178418268e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.364380076394814e-15,0
140,79.12939957390955,-114.05756431397121,0.11563254583158923,-3.360202101512712e-11,6.7338453733583546e-18,-2.2627081374820394e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999978,2.417518847816094e-15,0
146,91.15132133239462,-114.05756431397121,0.11563254583158972,-3.360202101512712e-11,6.926240955454323e-18,-2.327356941410103e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
153,105.17689671729386,-114.05756431397121,0.11563254583157388,-3.360202101512712e-11,-7.737958532115827e-32,2.6001104521033826e-42,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
158,115.19516484936469,-114.05756431397121,0.11563254583158923,-3.360202101512712e-11,-7.40722991069422e-17,2.4889789512302536e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.373984909750521e-15,0
165,129.22074023426393,-114.05756431397121,0.11563254583158909,-3.360202101512712e-11,6.1566586270705035e-18,-2.0687617256978677e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
170,139.23900836633482,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,2.1548305194746788e-17,-7.2406660399425445e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
177,153.26458375123406,-114.05756431397121,0.11563254583158925,-3.360202101512712e-11,-6.926240955454325e-18,2.3273569414101034e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.372986220164553e-15,0
182,163.28285188330494,-114.05756431397121,0.11563254583158912,-3.360202101512712e-11,-7.118636537550278e-18,2.392005745338162e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
190,179.31208089461836,-114.05756431397121,0.11563254583158894,-3.360202101512712e-11,-7.118636537550278e-18,2.392005745338162e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.999999999999998,2.642381034466288e-15,0
196,191.33400265310343,-114.05756431397121,0.11563254583158925,-3.360202101512712e-11,1.5199250985580328e-17,-5.107255510316618e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.364380076394814e-15,1
202,203.3559244115885,-114.05756431397121,0.11563254583158929,-3.3602009331499243e-11,2.101402230442586e-11,-0.0008258795295232962,-0.9999996589614432,0.0,4.541476528174826e-09,0.09463883361436842,1.9999999999999973,2.3555412414322478e-15,1
208,215.33050057840808,-113.58188020553862,0.11563254408759009,-3.6258512704719696e-11,-1.2303423341346428e-11,-0.19744671335076802,-0.9803136209331071,0.0,4.387601393318619e-09,22.775378693628056,1.9999999999999971,2.373984909750521e-15,1
214,222.17680986360637,-105.51063081904864,0.11563254563327238,-3.863289315079444e-11,-1.1386126195453888e-11,-0.602945351995292,-0.7977824907249303,0.0,4.615259285856155e-09,74.16227093737623,2.0000320278482966,2.253480691564533e-05,1
221,222.28297587924772,-91.49128997646923,0.11563254583159074,-2.458170760752195e-11,-2.4581569114505208e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.0000000000000018,6.74331757484829e-15,1
226,222.28297587924772,-81.47302184439835,0.1156325458315973,-2.4581740666267598e-11,-2.458153605575956e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.0000000000000018,4.801288787899124e-15,0
233,222.28297587924772,-67.4474464594991,0.11563254583158954,-2.4581565169222806e-11,-2.458171155280435e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.0000000000000018,4.81627375094366e-15,0
238,222.28297587924772,-57.42917832742822,0.11563254583158993,-2.4581656318850723e-11,-2.4581620403176434e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.0000000000000013,7.020654123685073e-15,0
246,222.28297587924772,-41.3999493161148,0.11563254583159574,-2.458199557203694e-11,-2.458128114999022e-11,-0.7071067811865466,-0.7071067811865485,0.0,3.983615215474856e-09,89.99999999999989,2.0000000000000013,4.838566205265466e-15,0
255,222.28297587924772,-25.370720304801438,0.1156325458315973,-2.4581636184306046e-11,-2.458164053772111e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.000000000000002,4.7947675768966094e-15,0
263,222.28297587924772,-9.34149129348802,0.11563254583159707,-2.4581761617077596e-11,-2.4581515104949564e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.0000000000000018,4.813812324017963e-15,0
271,222.28297587924772,6.6877377178253505,0.11563254583159076,-2.4581632511112085e-11,-2.458164421091507e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.000000000000002,9.876761906698731e-15,0
279,222.28297587924772,22.716966729138797,0.11563254583159076,-2.458164407487085e-11,-2.4581632647156306e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.000000000000002,4.790909961742836e-15,0
287,222.28297587924772,38.74619574045225,0.11563254583159038,-2.458162788560858e-11,-2.458164883641858e-11,-0.7071067811865475,-0.7071067811865476,0.0,3.983615215474856e-09,90.0,2.0000000000000018,4.801288787899124e-15,1
293,222.449862619632,52.76147228534748,0.11563254601990429,-2.9961854040532053e-11,-1.943122372982862e-11,-0.5955846485771057,-0.8032925534195408,0.0,4.092186145498999e-09,73.10864320028344,2.0000000000000018,7.350403979136188e-15,1
300,231.8305934564695,60.93205459748529,0.11563254596606018,-1.967803019584245e-11,-1.2368983683157224e-11,-0.12127125376763226,-0.9926194049128934,0.0,2.6633983907231595e-09,13.930951832505514,2.000006377236894,4.488613014131829e-06,1
305,243.85294296900207,60.942435686028595,0.11563254583158973,-1.9547602794937834e-11,-1.2446111626634487e-12,-9.593895921718004e-05,-0.9999999953978581,0.0,2.2445192371378653e-09,0.010993794924900158,2.000003225698304,2.4138914291735727e-06,1
313,259.8821719803155,60.942435686028595,0.11563254583158994,-1.9547602885730086e-11,-1.4174844390690056e-31,2.7708422911622787e-42,-1.0,0.0,2.240000185338431e-09,0.0,1.9999999999999962,1.8120275626924576e-15,0
321,275.91140099162885,60.942435686028595,0.11563254583158988,-1.9547602885730086e-11,-9.234987940605959e-18,1.8052187691747158e-28,-1.0,0.0,2.240000185338431e-09,0.0,1.9999999999999962,1.7846109589500287e-15,0
329,291.94063000294227,60.942435686028595,0.11563254583159951,-1.9547602885730086e-11,-1.577643773186827e-17,3.083915397340092e-28,-1.0,0.0,2.240000185338431e-09,0.0,1.9999999999999964,1.7437653097769413e-15,0
337,307.9698590142557,60.942435686028595,0.11563254583158916,-1.9547602885730086e-11,2.0971118448458585e-17,-4.099350955000765e-28,-1.0,0.0,2.240000185338431e-09,0.0,1.999999999999996,1.7323091959202418e-15,0
345,323.9990880255691,60.942435686028595,0.11563254583158974,-1.9547602885730086e-11,-2.6742985911337542e-17,5.227612685735008e-28,-1.0,0.0,2.240000185338431e-09,0.0,1.999999999999996,1.802584390092274e-15,0
352,338.0246634104683,60.942435686028595,0.11563254583159034,-1.9547602885730086e-11,-1.8700850579726664e-16,3.655568007578721e-27,-1.0,0.0,2.240000185338431e-09,0.0,1.9999999999999962,1.762424413785662e-15,0
360,354.0538924217817,60.942435686028595,0.11563254583158941,-1.9547581387841672e-11,1.7390401886092328e-12,0.001483104631262444,-0.9999989001997216,0.0,2.2488393369712867e-09,-0.1699513341994816,1.9999999999999962,1.7510903771639249e-15,1
367,369.32694666645284,59.57715301883562,0.11563254598171792,-1.8963923712557308e-11,5.206055614299711e-12,0.2751233303837807,-0.9614089416468609,0.0,2.253500497317873e-09,-31.938727961808155,1.9999999999999962,1.8120275626924576e-15,1
373,374.28297587924783,47.57081831846383,0.11563254583159059,-1.3495949978955595e-11,9.147748462191587e-12,0.6488138066959267,-0.7609472020059872,0.0,1.8683010694076074e-09,-80.90445514558246,2.0000025721187464,1.8117979619734794e-06,1
378,374.28297587924783,37.552550186393056,0.11563254583159023,-1.136854855391907e-11,1.1368541479619588e-11,0.7071067811865475,-0.7071067811865476,0.0,1.8423520486976486e-09,-90.0,2.0002904556053345,0.00020435202535551316,1
383,374.28297587924783,27.534282054322176,0.11563254583159042,-1.1368540391265822e-11,1.1368549642272836e-11,0.7071067811865475,-0.7071067811865476,0.0,1.8423520486976486e-09,-90.0,1.9999999999999956,1.0684973234791564e-14,1
392,374.28297587924783,13.811829928962716,0.11563254583158974,-8.238704095290278e-12,1.3259168243692652e-11,0.8924428138955534,-0.4511605301067313,0.0,1.7888055481307674e-09,-126.36366646712882,1.9999999999999962,1.0725758681542706e-14,1
