i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
136,163.98041935956354,90.16501705148033,5.140752080965447,0.001271725704080038,-0.17773929284350976,-0.33890316195960235,0.9238786572418514,160.2655698351624,20.476744998151702,159.44568053546686,1.999999999999996,5.862469256567253e-15,1
143,172.46738309536283,82.64357167156362,9.072216547255628,0.0012717257040799211,-0.17773929284350962,-0.3389031619596016,0.9238786572418517,160.2655698351624,20.476744998151702,159.44568053546692,1.9999999999999951,6.126843531295479e-15,0
149,180.95434683116216,75.12212629164688,13.003681013545831,0.001271725704079951,-0.1777392928435094,-0.3389031619596016,0.9238786572418517,160.2655698351624,20.476744998151673,159.44568053546692,1.9999999999999944,5.196106523281668e-15,0
155,189.4413105669614,67.6006809117302,16.935145479835988,0.0012717257040799023,-0.1777392928435095,-0.3389031619596016,0.9238786572418517,160.2655698351624,20.476744998151673,159.44568053546698,1.9999999999999951,5.2962319946747386e-15,0
162,199.3427682587273,58.82566130182735,21.52185402384122,0.0012717257040799814,-0.17773929284350964,-0.3389031619596021,0.9238786572418515,160.2655698351624,20.476744998151702,159.44568053546686,1.9999999999999947,1.4174178032525118e-14,0
168,207.82973199452653,51.30421592191063,25.4533184901314,0.0012717257040799402,-0.17773929284350967,-0.33890316195960213,0.9238786572418515,160.2655698351624,20.476744998151702,159.44568053546686,1.9999999999999958,4.63836981273329e-15,0
174,216.31669573032588,43.78277054199388,29.38478295642161,0.0012717257040799023,-0.17773929284350956,-0.3389031619596017,0.9238786572418517,160.2655698351624,20.476744998151673,159.44568053546692,1.9999999999999962,4.9769892559623896e-15,0
180,224.8036594661251,36.26132516207723,33.31624742271176,0.0012717257040799703,-0.17773929284350956,-0.3389031619596023,0.9238786572418514,160.2655698351624,20.476744998151673,159.44568053546686,1.9999999999999953,1.6235382085378688e-14,0
186,233.29062320192452,28.73987978216042,37.24771188900199,0.0012717257040800603,-0.1777392928435095,-0.33890316195960246,0.9238786572418514,160.2655698351624,20.476744998151673,159.44568053546686,1.9999999999999951,4.210636438214174e-15,0
192,241.7775869377238,21.218434402243666,41.179176355292185,0.0012717257040798912,-0.1777392928435096,-0.33890316195960185,0.9238786572418516,160.2655698351624,20.476744998151702,159.44568053546692,1.9999999999999956,1.0384683299662732e-14,1
198,250.2645506735231,13.696989022326983,45.110640821582365,-0.005087763784854176,-0.19393499172175258,-0.3367457190017163,0.9213933223002925,158.42115887434852,22.372825214005246,161.42670770403856,1.9999999999999958,4.51111362796076e-15,1
204,257.50534261698726,7.279944858139841,50.34657082864784,-0.10698167482315647,-0.4455025748932478,-0.28735599634637715,0.8411354875281981,147.63520417593224,54.53786860617828,174.64151989606978,2.000074485429017,5.2404970622705035e-05,1
210,258.9489493645129,6.000569849923388,61.61903947935405,-0.20168356570643667,-0.6639159239098232,-0.21265495567321824,0.6879805630470419,145.92594039039068,87.87505583693485,179.72127660649352,2.000195336242998,0.00013743019229881873,1
216,258.9489493645129,6.000569849923389,73.62141869789008,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.000000000000002,9.924597107084813e-15,1
222,258.9489493645129,6.000569849923389,85.6237979164261,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0131332007243613e-14,0
228,258.9489493645129,6.000569849923387,97.62617713496218,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.000000000000002,9.84666866419534e-15,0
234,258.9489493645129,6.000569849923388,109.6285563534982,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0142415876948238e-14,0
240,258.9489493645129,6.000569849923385,121.63093557203439,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.000000000000002,1.0086686736515702e-14,0
246,258.9489493645129,6.000569849923387,133.6333147905704,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0159742295840538e-14,0
252,258.9489493645129,6.000569849923384,145.6356940091065,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.000000000000002,1.014260284253887e-14,0
258,258.9489493645129,6.000569849923386,157.6380732276425,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0142415876948238e-14,0
264,258.9489493645129,6.000569849923383,169.64045244617853,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.000000000000002,1.0086686736515702e-14,0
270,258.9489493645129,6.0005698499233855,181.64283166471466,-0.207205497793455,-0.676066477266967,-0.2072054977934551,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0131332007243613e-14,0
276,258.9489493645129,6.000569849923385,193.64521088325068,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0131332007243613e-14,0
282,258.9489493645129,6.000569849923385,205.6475901017867,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0142415876948238e-14,0
288,258.9489493645129,6.000569849923383,217.64996932032273,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0142415876948238e-14,0
294,258.9489493645129,6.000569849923384,229.65234853885875,-0.20720549779345507,-0.676066477266967,-0.20720549779345507,0.6760664772669671,145.92077124252899,90.0,180.0,2.0000000000000018,1.0159742295840538e-14,1
299,258.9489493645129,6.000569849923383,239.65433122097193,-0.20859702463087296,-0.6686498842076319,-0.20579059312055484,0.6834067935332204,145.91543567639667,88.92339322076845,-179.43211592306307,2.0000000000000018,1.0159742295840538e-14,1
305,258.9492065513792,6.000590395344884,248.1073706967099,-0.15191169744745922,-0.8677013350755959,-0.23919861841218157,0.4084130877388284,139.71308288781756,123.50196209522574,159.57377006384132,2.000000000000002,9.980281320473729e-15,1
