i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
104,-11.006530877214141,-97.86385347358677,5.509710888422043e-10,4.097037876370631e-05,9.807338902474172e-06,0.23279808792676468,0.9725250888706607,-63.076195936323174,0.004827496129365727,89.99992206956614,1.9999999977025913,1.6263471858788464e-08,1
110,-2.7792508268031764,-90.17082850493769,3.007388317375966e-10,3.627082754396056e-05,2.142855060503854e-05,0.5086542618339391,0.8609708706706719,-28.851471593467352,0.0048274959652871985,89.9999362667163,2.0000001100862663,7.94576336246909e-08,1
116,-4.478572545635665e-16,-76.79995054568981,-1.5943836220541197e-15,3.057735715321773e-05,2.897896331175538e-05,0.6878814238056469,0.7258230810661515,-3.074717243973481,0.004827495113005398,89.99999393110727,2.0000000160380007,3.815810889757614e-08,1
122,-4.552349457774945e-16,-64.74598709989093,-1.552832602652312e-15,2.9788882991073237e-05,2.9788882991074867e-05,0.7071067805590769,0.7071067805590768,1.5631940186722204e-12,0.004827495132872173,89.99999999999841,1.9999999999999993,2.463363718453367e-16,1
128,6.542723688427e-16,-52.692023654091976,-7.558701701444579e-16,2.978888299107224e-05,2.9788882991075863e-05,0.7071067805590769,0.7071067805590768,3.495870259939693e-12,0.004827495132872173,89.99999999999653,1.9999999999999998,5.359939256369156e-16,0
133,3.599259055313508e-16,-42.647054115926224,-1.5278665671598672e-17,2.9788882991082104e-05,2.9788882991065997e-05,0.7071067805590769,0.7071067805590768,-1.5489831639570184e-11,0.004827495132872173,90.00000000001546,1.9999999999999993,2.463363718453367e-16,0
139,1.7124222748994246e-16,-30.593090670127296,-4.8943114747633135e-17,2.978888299107426e-05,2.9788882991073844e-05,0.7071067805590769,0.7071067805590768,-3.979039320256561e-13,0.004827495132872173,90.0000000000004,1.9999999999999993,3.6303287396459174e-16,0
145,-5.487048252264736e-16,-18.539127224328375,-2.4130580443328384e-16,2.978888299107413e-05,2.978888299107397e-05,0.7071067805590769,0.7071067805590768,-1.7053025658242404e-13,0.004827495132872173,90.00000000000017,1.9999999999999996,9.019494489765868e-16,1
151,8.512901108369426e-16,-6.48516377852944,4.289681825280439e-16,3.091264469741061e-05,2.862103243287224e-05,0.6793851956770408,0.7337818164278221,-4.408762453036616,0.004827495132872173,90.00000000001705,1.9999999999999993,2.463363718453367e-16,1
154,0.4617460142089509,-0.8829735326048764,2.508166200773654e-16,3.223635749218776e-05,2.712143719178373e-05,0.64378889744118,0.7652031454174211,-9.850136353213571,0.004827495132872173,90.00000000002905,1.9999999999999991,4.720331341334813e-16,1
