i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
16,-38.01852391456112,-5.480971172369226,0.11563254582861988,-3.887549486650564e-09,8.927469213702732e-10,0.8706471924215311,-0.49190798563197297,-163.4672483540128,4.5707579943154997e-07,42.39937887355359,2.6693850864796893,0.4868967133623931,1
17,-39.707024120752294,-11.196382350327573,0.11563254583158958,-4.66263974888784e-09,7.16863528539517e-10,0.8282737131681592,-0.5603237065077918,-154.66238512341866,5.4057713327893e-07,42.818759443649355,2.0514891544695253,0.036294410950562524,1
18,-39.707024120752294,-17.210900819455468,0.1156325458315895,-4.9071976505256475e-09,8.414139615553298e-10,0.785900563793716,-0.6183528958683054,-151.53366736804549,5.705298065095121e-07,47.92557480520466,2.588792725859467,0.42609525501232715,1
19,-39.707024120752294,-19.214013928622755,0.1156325458315898,-2.7184312628939537e-09,2.7637377641449394e-09,0.7550136786345824,-0.6557090399519254,175.4999340622286,4.4422694145396235e-07,86.44693595037887,2.0000000286469137,4.3497572285795394e-08,1
20,-39.707024120752294,-21.21712703779004,0.11563254583158951,-2.6638328630518864e-09,2.819839012785098e-09,0.727828767193915,-0.6857589121877936,176.66574025738151,4.445133185981831e-07,89.92490085297959,2.0000000233517383,4.114549310869451e-08,1
21,-39.70702412075231,-21.51601060910547,0.11563254583156647,-2.7211902571179192e-09,2.7646797621341286e-09,0.7126875276328706,-0.7014816376474486,179.09179159571852,4.4452562519836647e-07,90.00020279925707,1.999999999120398,2.5515779005286383e-08,1
22,-39.707024120752294,-23.22024014695733,0.11563254583158974,-2.7430212682589353e-09,2.7430209792700108e-09,0.7071067811865476,-0.7071067811865475,-179.99999698182316,4.4452559677665704e-07,89.99999698182319,7.105218974275256,3.396769213437121,1
23,-39.707024120752294,-25.22335325612461,0.11563254583158948,-2.743021270299446e-09,2.7430209772295e-09,0.7071067811865476,-0.7071067811865475,-179.9999969392013,4.4452559677665704e-07,89.99999693920131,2.0008973525348996,0.0006715055039364556,1
24,-39.707024120752294,-27.226466365291905,0.11563254583158951,-2.743021268666475e-09,2.7430209788624713e-09,0.7071067811865476,-0.7071067811865475,-179.99999697331054,4.4452559677665704e-07,89.99999697331054,1.9999999999999962,1.9150573592392818e-15,1
25,-39.707024120752294,-29.22957947445919,0.1156325458315895,-2.7430208758703476e-09,2.743021371658598e-09,0.7071067811865474,-0.7071067811865477,179.99999482202782,4.4452559677665704e-07,90.00000517797218,1.9999999999999964,1.7524435111091125e-15,1
26,-39.707024120752294,-31.232692583626473,0.11563254583159012,-2.7430208822661516e-09,2.7430213652627945e-09,0.7071067811865474,-0.7071067811865477,179.9999949556223,4.4452559677665704e-07,90.0000050443777,1.9999999999999967,1.7251791927164198e-15,1
27,-39.707024120752294,-33.23580569279377,0.11563254583158951,-2.7430211258056866e-09,2.743021121723259e-09,0.7071067811865475,-0.7071067811865476,-179.99999995736346,4.4452559677665704e-07,89.99999995736346,1.9999999999999964,1.8185564717981283e-15,1
28,-39.707024120752294,-35.23891880196105,0.11563254583159002,-2.7430211211789354e-09,2.7430211263500103e-09,0.7071067811865475,-0.7071067811865476,179.99999994599375,4.4452559677665704e-07,90.0000000540063,1.9999999999999964,1.7221537665349558e-15,1
29,-39.707024120752294,-37.24203191112834,0.11563254583158969,-2.743021121587178e-09,2.7430211259417677e-09,0.7071067811865475,-0.7071067811865476,179.99999995452106,4.4452559677665704e-07,90.000000045479,2.1308817518305623,0.0974377402279744,0
30,-39.707024120752294,-39.24514502029564,0.11563254583158948,-2.743021129888115e-09,2.7430211176408308e-09,0.7071067811865475,-0.7071067811865476,-179.99999987209037,4.4452559677665704e-07,89.99999987209037,1.9999999999999964,1.824542434153728e-15,0
31,-39.707024120752294,-41.248258129462926,0.11563254583158951,-2.7430211279829815e-09,2.7430211195459642e-09,0.7071067811865475,-0.7071067811865476,-179.9999999118845,4.4452559677665704e-07,89.99999991188446,1.9999999999999962,1.7640376172481524e-15,0
32,-39.707024120752294,-43.25137123863022,0.11563254583158951,-2.743021127030415e-09,2.7430211204985305e-09,0.7071067811865475,-0.7071067811865476,-179.99999993178153,4.4452559677665704e-07,89.99999993178153,1.9999999999999967,1.7251791927164198e-15,0
33,-39.707024120752294,-45.25448434779752,0.11563254583158974,-2.7430211307046e-09,2.7430211168243456e-09,0.7071067811865475,-0.7071067811865476,-179.99999985503575,4.4452559677665704e-07,89.99999985503575,1.9999999999999967,1.7251791927164198e-15,0
34,-39.707024120752294,-47.25759745696481,0.11563254583158948,-2.743021125397444e-09,2.7430211221315017e-09,0.7071067811865475,-0.7071067811865476,-179.99999996589077,4.4452559677665704e-07,89.99999996589077,1.9999999999999962,1.7728839976828627e-15,0
35,-39.707024120752294,-49.260710566132104,0.11563254583158951,-2.7430211236283917e-09,2.743021123900554e-09,0.7071067811865475,-0.7071067811865476,179.9999999971576,4.4452559677665704e-07,90.00000000284246,1.9999999999999964,1.7221537665349558e-15,0
36,-39.707024120752294,-51.26382367529941,0.11563254583158969,-2.7430211240366343e-09,2.7430211234923114e-09,0.7071067811865475,-0.7071067811865476,-179.99999999431512,4.4452559677665704e-07,89.99999999431515,1.9999999999999964,1.7626933835565962e-15,0
37,-39.707024120752294,-53.266936784466694,0.11563254583158951,-2.7430211263500103e-09,2.7430211211789354e-09,0.7071067811865475,-0.7071067811865476,-179.99999994599372,4.4452559677665704e-07,89.9999999459937,1.9999999999999964,1.8338725415307478e-15,0
38,-39.707024120752294,-55.27004989363398,0.1156325458315895,-2.7430211259417677e-09,2.743021121587178e-09,0.7071067811865475,-0.7071067811865476,-179.99999995452103,4.4452559677665704e-07,89.999999954521,1.9999999999999962,1.7640376172481524e-15,0
39,-39.707024120752294,-57.273163002801276,0.11563254583158951,-2.743021120226369e-09,2.7430211273025766e-09,0.7071067811865475,-0.7071067811865476,179.99999992609662,4.4452559677665704e-07,90.00000007390332,1.9999999999999967,1.7251791927164198e-15,0
40,-39.707024120752294,-59.27627611196856,0.1156325458315895,-2.743021122403664e-09,2.7430211251252817e-09,0.7071067811865475,-0.7071067811865476,179.99999997157568,4.4452559677665704e-07,90.00000002842438,1.9999999999999967,1.7251791927164198e-15,0
41,-39.707024120752294,-61.279389221135865,0.1156325458315895,-2.7430211233562303e-09,2.7430211241727154e-09,0.7071067811865475,-0.7071067811865476,179.9999999914727,4.4452559677665704e-07,90.00000000852731,1.9999999999999964,1.824542434153728e-15,0
42,-39.707024120752294,-63.28250233030316,0.1156325458315895,-2.7431519201170848e-09,2.7428903274118613e-09,0.7071067811865557,-0.7071067811865394,-179.99726794704281,4.4452559677665704e-07,89.99726794704145,1.9999999999999962,1.7640376172481524e-15,0
43,-39.707024120752294,-65.28561543947045,0.11563254583158951,-2.743151924743836e-09,2.7428903227851097e-09,0.7071067811865557,-0.7071067811865394,-179.99726785039996,4.4452559677665704e-07,89.99726785039866,1.9999999999999964,1.7221537665349558e-15,1
44,-39.707024120752294,-67.28872854863775,0.11563254583158984,-2.7430430651206604e-09,2.7429991824082857e-09,0.7071067811865489,-0.7071067811865461,-179.9995416925174,4.4452559677665704e-07,89.99954169251714,1.9999999999999964,1.8338725415307478e-15,1
45,-39.707024120752294,-69.29184165780504,0.1156325458315895,-2.743043061718637e-09,2.742999185810309e-09,0.7071067811865489,-0.7071067811865461,-179.9995417635783,4.4452559677665704e-07,89.99954176357807,1.9999999999999964,1.7221537665349558e-15,1
46,-39.707024120752294,-71.29495476697232,0.11563254583158974,-2.743043061582556e-09,2.7429991859463903e-09,0.7071067811865489,-0.7071067811865461,-179.99954176642075,4.4452559677665704e-07,89.99954176642052,1.9999999999999964,1.7221537665349558e-15,1
47,-39.70702412075286,-72.02145479579629,0.115632545822501,-2.7430430651206604e-09,2.7429991824082857e-09,0.7071067811865489,-0.7071067811865461,-179.9995416925174,4.4452559677665704e-07,89.99954169251714,1.9999999999999964,1.7221537665349558e-15,1
48,-39.707024120752294,-73.29806787613964,0.11563254583158951,-2.7430430667536316e-09,2.7429991807753145e-09,0.7071067811865489,-0.7071067811865461,-179.99954165840816,4.4452559677665704e-07,89.9995416584079,1.9999999999999964,1.7221537665349558e-15,1
49,-39.707024120752294,-75.3011809853069,0.1156325458315895,-2.7430430666175504e-09,2.7429991809113957e-09,0.7071067811865489,-0.7071067811865461,-179.9995416612506,4.4452559677665704e-07,89.99954166125036,1.9999999999999967,1.7251791927164198e-15,1
50,-39.707024120752294,-77.3042940944742,0.11563254583158984,-9.007199230364731e-09,-3.5213671083387806e-09,0.7008852006264862,-0.7132740956622287,-113.14503936701048,1.108223386836471e-06,24.14890539771639,1.9999999999999967,1.7251791927164198e-15,1
51,-39.707024120752294,-79.3074072036415,0.11563254583158951,-9.14006029894806e-09,-3.5293056137051605e-09,0.6936228658253878,-0.7203383371750917,-112.80421287618356,1.1227440950278833e-06,24.969055373669335,1.9999999999999967,1.7251791927164198e-15,1
52,-39.707024120752294,-81.31052031280879,0.1156325458315895,9.582438103320516e-08,1.0575148877105052e-07,0.6779971145574614,-0.735064563594067,95.13206801573847,1.635317883597054e-05,179.4932758352722,1.9999999999999967,1.7160869129529101e-15,1
53,-39.707024120752294,-83.31363342197608,0.11563254583158969,1.0164506939909173e-07,1.0485006799971959e-07,0.6524157726183657,-0.7578612403591832,95.16522357344951,1.673399995638647e-05,-176.61320231986807,1.9999999999999964,1.7221537665349558e-15,1
54,-39.707024120752294,-85.31674653114338,0.1156325458315895,3.87422732110905e-08,2.3151254039970196e-08,0.622625207204682,-0.7825201922975054,82.35321409760434,5.171805753434455e-06,-159.36940504277246,1.9999999999999964,1.824542434153728e-15,1
55,-38.182537918411626,-92.87307531039662,0.11563101007768635,4.052031416161232e-08,2.2386270554523294e-08,0.5871120927170984,-0.809505645802021,82.96700683865572,5.304785958060165e-06,-154.87168731843047,2.002336989612277,0.0017487636701331488,1
56,-38.2704453450763,-93.0945711862272,0.1156325392830032,9.208141054966642e-08,9.007038961079074e-08,0.5473392221539299,-0.8369108530135778,101.18279653223635,1.4760380878442447e-05,-167.5521231220348,1.9999999999999967,1.7251791927164198e-15,1
57,-37.79956248801967,-93.80366525122305,0.11563373380199962,9.853172001969215e-08,8.799411682426502e-08,0.5028584857581503,-0.8643687542368724,101.57726859040832,1.5138002282810703e-05,-161.95586214957981,1.9999999999999967,1.7251791927164198e-15,1
58,-37.26142263379124,-94.47840615635612,0.11563257174177362,9.825158226617856e-08,7.223340099509996e-08,0.4484867517101735,-0.8937894794303871,99.67624876920479,1.3974081269907401e-05,-152.96952254746637,1.9999999999999967,1.7160869129529101e-15,1
59,-36.87152446630272,-94.90665045581899,0.11563109314313468,1.092568401849197e-07,8.067561032590951e-08,0.39725968587119465,-0.917706239480533,103.0353024501253,1.5563209132096745e-05,-149.8492616585836,1.9999999999999964,1.7221537665349558e-15,1
60,-36.04896692220378,-95.66064361236178,0.11563254806161795,1.1798882801739388e-07,8.194831568730177e-08,0.33661439195728077,-0.9416425814114449,105.11090294873941,1.6461702642800446e-05,-144.4523793942762,1.9999999999999967,1.7251791927164198e-15,1
61,-35.64583694236103,-95.97335353422162,0.11563341344895538,7.394969518723014e-08,-6.271794670921939e-08,0.2763641017331268,-0.9610530075252003,33.65485509592938,1.1111303763300384e-05,-65.74149953913883,1.9999999999999964,1.8338725415307478e-15,1
62,-35.351966998077124,-96.18566105147126,0.11563254588395712,7.270786530495438e-08,-5.900257900394879e-08,0.22537776008899257,-0.9742714535781389,37.91550797138444,1.0729918159313456e-05,-63.96569357539357,1.9999999999999964,1.7221537665349558e-15,1
63,-32.91455118124091,-97.31580164608464,0.11563254592116048,9.557444747046625e-08,4.924254214031977e-08,0.17730394079151626,-0.9841561423777159,107.04598796830896,1.2320219667572019e-05,-127.47151036155996,2.000285387553239,0.00021356331316164015,1
64,-31.687245453167236,-97.73326382505657,0.1156325448723759,9.905613227125891e-08,5.2972569063674457e-08,0.1343141903727901,-0.9909387964271503,110.41771447944222,1.2872162415078492e-05,-125.85564392251246,2.0000110385857295,7.76747085376692e-06,1
65,-29.79260467358378,-97.93065539590972,0.11563254586373398,9.104207025157685e-08,-2.5161962369637467e-08,0.09466360800455438,-0.9955093175453212,69.11845019644335,1.0823767468082224e-05,-79.98236762894618,2.0000002120725138,1.5294905245732815e-07,1
66,-23.780958025243436,-97.93129144138415,0.11563254583158943,9.074472043803978e-08,-2.1507713147415534e-08,0.05926219045967755,-0.9982424519033001,73.26871283106485,1.06866603744038e-05,-80.06364089806756,2.470610830511841,0.3384234725207078,1
67,-21.777844916076152,-97.93129144138415,0.11563254583158927,9.140009113793538e-08,-3.1231631975948024e-09,0.03405535341469,-0.9994199482218634,86.09134544157405,1.047979171175939e-05,-89.99455619985193,2.0014058356051057,0.0009891182922103596,1
68,-19.774731806908846,-97.93129144138415,0.11563254583158912,9.144667769510906e-08,-1.1059890531041974e-09,0.012153860264395508,-0.9999261391126173,88.61069594932042,1.047978372525904e-05,-90.00346003563627,2.004371433345363,0.0030759932450611814,1
69,-17.771618697741577,-97.93129144138415,0.11563254583158912,9.145341496264085e-08,-1.2110857653277898e-10,0.0013955089337795799,-0.9999990262769296,89.84416843825659,1.0479798589813072e-05,-90.00408203451715,2.0110813958508986,0.007799485577243055,1
70,-15.768505588574303,-97.93129144138415,0.11563254583160915,9.145350367246354e-08,-6.260252577040787e-13,4.4088482573794785e-06,-0.9999999999902769,89.99935518568685,1.0479799556151193e-05,-89.99986040248216,2.0024034666055766,0.0016910924178047432,1
71,-13.765392479407,-97.93129144138415,0.11563254583158894,9.145350367335198e-08,-8.968053399875648e-17,-8.201599045483476e-24,-0.9999999999999959,89.999999943815,1.0479799556151193e-05,-89.999999943815,2.0061804710577604,0.004349234219996317,1
72,-11.762279370239662,-97.93129144138415,0.11563254583158215,9.145350367335198e-08,-8.737116402453947e-17,-7.990399070063292e-24,-0.9999999999999959,89.99999994526183,1.0479799556151193e-05,-89.99999994526182,2.0093208020191065,0.006559881058077801,1
73,-9.759166261072373,-97.93129144138415,0.11563254583160179,9.145350367335198e-08,4.618739948438405e-18,4.22399950840771e-25,-0.9999999999999959,90.00000000289367,1.0479799556151193e-05,-90.00000000289366,2.00000037695378,2.669568876921709e-07,1
74,-7.756053151905109,-97.93129144138415,0.11563254583158894,9.145350367335198e-08,-2.7308299945116244e-16,-2.497439709343696e-23,-0.9999999999999959,89.99999982891302,1.0479799556151193e-05,-89.99999982891303,2.000000176680962,1.2471804484378587e-07,1
75,-5.752940042737824,-97.93129144138415,0.11563254583158943,9.145350367335198e-08,-2.70581181979094e-16,-2.4745597120065093e-23,-0.9999999999999959,89.99999983048042,1.0479799556151193e-05,-89.99999983048042,2.236323258691606,0.16806656378775509,1
76,-3.749826933570551,-97.93129144138415,0.1156325458315828,9.145350367335198e-08,1.0334430634620835e-16,9.451198900053015e-24,-0.9999999999999959,90.0000000647454,1.0479799556151193e-05,-90.0000000647454,2.0000102460183724,7.2097979986716435e-06,0
77,-1.7467138244032623,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-7.486207666420402e-17,-6.84639920320457e-24,-0.9999999999999959,89.99999995309878,1.0479799556151193e-05,-89.99999995309878,2.0009495491029208,0.000652081311766308,0
78,0.25639928476405716,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-1.6916135061140016e-16,-1.5470398199528927e-23,-0.9999999999999959,89.9999998940201,1.0479799556151193e-05,-89.99999989402012,2.0000000121039188,9.05774616329492e-09,0
79,2.2595123939313453,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,2.116922476364487e-18,1.935999774684018e-25,-0.9999999999999959,90.00000000132627,1.0479799556151193e-05,-90.00000000132626,1.9999999999999973,2.3829542814360142e-15,0
80,4.262625503098633,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,8.756361152239521e-17,8.007999068015369e-24,-0.9999999999999959,90.00000005485879,1.0479799556151193e-05,-90.00000005485876,1.9999999999999976,2.3825563597030176e-15,0
81,6.265738612265892,-97.93129144138415,0.11563254583158926,9.145350367335198e-08,7.332249668139016e-17,6.70559921959088e-24,-0.9999999999999959,90.00000004593664,1.0479799556151193e-05,-90.00000004593667,1.9999999999999973,2.345052394619758e-15,0
82,8.26885172143318,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-1.674293231307352e-17,-1.5311998217963587e-24,-0.9999999999999959,89.99999998951051,1.0479799556151193e-05,-89.99999998951053,1.999999999999998,2.475075345743422e-15,0
83,10.271964830600469,-97.93129144138415,0.11563254583158925,9.145350367335198e-08,-1.539579982811358e-17,-1.4079998361345824e-24,-0.9999999999999959,89.99999999035452,1.0479799556151193e-05,-89.99999999035451,1.999999999999998,2.475075345743422e-15,0
84,12.275077939767783,-97.93129144138415,0.11563254583158927,9.145350367335198e-08,-1.539579982811358e-17,-1.4079998361345824e-24,-0.9999999999999959,89.99999999035452,1.0479799556151193e-05,-89.99999999035451,1.999999999999997,1.4409394693896726e-14,0
85,14.278191048935073,-97.93129144138415,0.11563254583158927,9.145350367335198e-08,-1.9244749785152127e-19,-1.7599997951691568e-26,-0.9999999999999959,89.99999999987944,1.0479799556151193e-05,-89.99999999987944,1.9999999999999976,2.387525614589922e-15,0
86,16.28130415810236,-97.93129144138415,0.11563254583158811,9.145350367335198e-08,-3.8489499570294104e-19,-3.5199995903373854e-26,-0.9999999999999959,89.99999999975887,1.0479799556151193e-05,-89.99999999975886,1.999999999999998,5.665903898050048e-15,0
87,18.284417267269646,-97.93129144138415,0.11563254583158926,9.145350367335198e-08,-1.0425700765616198e-31,-9.534668632655532e-39,-0.9999999999999959,90.0,1.0479799556151193e-05,-90.0,1.999999999999998,9.389100391328664e-15,0
88,20.28753037643693,-97.93129144138415,0.1156325458315882,9.145350367335198e-08,7.697899914055749e-19,7.039999180671961e-26,-0.9999999999999959,90.00000000048226,1.0479799556151193e-05,-90.00000000048227,1.9999999999999976,2.387525614589922e-15,0
89,22.29064348560425,-97.93129144138415,0.11563254583158926,9.145350367335198e-08,3.8489499570273776e-19,3.5199995903355263e-26,-0.9999999999999959,90.00000000024113,1.0479799556151193e-05,-90.00000000024113,1.9999999999999976,2.3825563597030176e-15,0
90,24.293756594771533,-97.93129144138415,0.11563254583158927,9.145350367335198e-08,1.6550484815221996e-17,1.513599823844667e-24,-0.9999999999999959,90.00000001036892,1.0479799556151193e-05,-90.00000001036891,1.9999999999999978,5.203491439556154e-15,0
91,26.296869703938825,-97.93129144138415,0.11563254583158925,9.145350367335198e-08,1.6742932313073416e-17,1.531199821796349e-24,-0.9999999999999959,90.00000001048949,1.0479799556151193e-05,-90.00000001048949,1.9999999999999973,2.345052394619758e-15,0
92,28.299982813106112,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,1.5395799828113476e-17,1.4079998361345732e-24,-0.9999999999999959,90.00000000964553,1.0479799556151193e-05,-90.0000000096455,1.9999999999999973,2.345052394619758e-15,0
93,30.3030959222734,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,1.5395799828113476e-17,1.4079998361345732e-24,-0.9999999999999959,90.00000000964553,1.0479799556151193e-05,-90.0000000096455,1.9999999999999973,2.345052394619758e-15,0
94,32.30620903144069,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,5.77342493554259e-19,5.279999385504682e-26,-0.9999999999999959,90.0000000003617,1.0479799556151193e-05,-90.00000000036171,1.9999999999999973,2.345052394619758e-15,0
95,34.309322140608,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,7.697899914056789e-19,7.039999180672912e-26,-0.9999999999999959,90.00000000048226,1.0479799556151193e-05,-90.00000000048227,1.9999999999999973,2.3555412414322478e-15,0
96,36.31243524977529,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,5.773424935542592e-19,5.279999385504685e-26,-0.9999999999999959,90.0000000003617,1.0479799556151193e-05,-90.00000000036171,1.9999999999999973,2.345052394619758e-15,0
97,38.31554835894258,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,9.429927394719501e-18,8.623998996324258e-25,-0.9999999999999959,90.00000000590785,1.0479799556151193e-05,-90.00000000590786,1.9999999999999971,2.364380076394814e-15,0
98,40.318661468109866,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,9.23747989686808e-18,8.447999016807433e-25,-0.9999999999999959,90.00000000578729,1.0479799556151193e-05,-90.0000000057873,1.9999999999999973,2.345052394619758e-15,0
99,42.321774577277154,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,9.23747989686808e-18,8.447999016807433e-25,-0.9999999999999959,90.00000000578729,1.0479799556151193e-05,-90.0000000057873,1.9999999999999973,2.345052394619758e-15,0
100,44.32488768644444,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,9.429927394719501e-18,8.623998996324258e-25,-0.9999999999999959,90.00000000590785,1.0479799556151193e-05,-90.00000000590786,1.999999999999998,2.6247397621313446e-15,0
101,46.32800079561176,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-6.710795895109276e-32,-6.13725797044494e-39,-0.9999999999999959,90.0,1.0479799556151193e-05,-90.0,1.9999999999999973,2.3555412414322478e-15,0
102,48.331113904779045,-97.93129144138415,0.11563254583158997,9.145350367335198e-08,-6.710795895109276e-32,-6.13725797044494e-39,-0.9999999999999959,90.0,1.0479799556151193e-05,-90.0,1.9999999999999978,2.5670300697400406e-15,0
103,50.33422701394633,-97.93129144138415,0.11563254583158927,9.145350367335198e-08,-6.710795895109276e-32,-6.13725797044494e-39,-0.9999999999999959,90.0,1.0479799556151193e-05,-90.0,1.9999999999999973,2.3555412414322478e-15,0
104,52.33734012311362,-97.93129144138415,0.11563254583158997,9.145350367335198e-08,-2.309369974217104e-18,-2.111999754201935e-25,-0.9999999999999959,89.99999999855316,1.0479799556151193e-05,-89.99999999855318,1.9999999999999973,2.345052394619758e-15,0
105,54.34045323228091,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-2.309369974217104e-18,-2.111999754201935e-25,-0.9999999999999959,89.99999999855316,1.0479799556151193e-05,-89.99999999855318,1.9999999999999973,2.3555412414322478e-15,0
106,56.343566341448195,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-9.429927394719567e-18,-8.623998996324319e-25,-0.9999999999999959,89.99999999409215,1.0479799556151193e-05,-89.99999999409214,1.9999999999999973,2.345052394619758e-15,0
107,58.34667945061551,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-9.237479896868147e-18,-8.447999016807496e-25,-0.9999999999999959,89.99999999421271,1.0479799556151193e-05,-89.9999999942127,1.9999999999999973,2.345052394619758e-15,0
108,60.3497925597828,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-9.237479896868147e-18,-8.447999016807496e-25,-0.9999999999999959,89.99999999421271,1.0479799556151193e-05,-89.9999999942127,1.9999999999999973,2.345052394619758e-15,0
109,62.352905668950086,-97.93129144138415,0.11563254583158912,9.145350367335198e-08,-9.429927394719567e-18,-8.623998996324319e-25,-0.9999999999999959,89.99999999409215,1.0479799556151193e-05,-89.99999999409214,1.9999999999999973,2.345052394619758e-15,0
110,64.35601877811737,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-0.0,-0.0,-0.9999999999999959,90.0,1.0479799556151193e-05,-90.0,1.9999999999999973,2.345052394619758e-15,0
111,66.35913188728466,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-0.0,-0.0,-0.9999999999999959,90.0,1.0479799556151193e-05,-90.0,1.9999999999999973,2.345052394619758e-15,0
112,68.36224499645195,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,-1.9244749785142247e-19,-1.759999795168253e-26,-0.9999999999999959,89.99999999987944,1.0479799556151193e-05,-89.99999999987944,1.9999999999999973,2.345052394619758e-15,0
113,70.36535810561926,-97.93129144138415,0.11563254583158929,9.145350367335198e-08,2.1169224763656145e-18,1.935999774685049e-25,-0.9999999999999959,90.00000000132627,1.0479799556151193e-05,-90.00000000132626,1.9999999999999973,2.345052394619758e-15,0
