i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
175,195.74113947927717,-97.93129144138415,0.11563254583158947,-1.1169264229686657e-10,-8.457248555679675e-18,9.446124377452213e-28,-1.0,-89.99999566162427,1.2799034720956115e-08,89.99999566162427,1.999999999999996,2.5436541555436824e-15,0
180,205.7690702787123,-97.93129144138415,0.11563254583158922,-1.1169264229686657e-10,1.018714030570491e-17,-1.1378286181930905e-27,-1.0,-90.00000522577076,1.2799034720956115e-08,90.00000522577079,1.9999999999999956,2.636633597461006e-15,1
185,215.79700107814747,-97.93129144138415,0.1156325458315895,-1.1081875253953727e-10,-1.579202011427015e-11,-0.05642818449359099,-0.9984066606322082,-78.65496083749548,1.2827172213292215e-08,85.12459094220975,1.999999999999996,2.5106377756969153e-15,1
189,228.87819678731816,-94.55996918191616,0.11563254496075367,-1.0811143943501038e-10,-1.8678037706120318e-11,-0.3392387653929985,-0.9407003029948667,-60.36746516926357,1.257220105799206e-08,100.0284698485799,1.9999999999999958,2.544772163431031e-15,1
196,231.39085037947518,-81.38041448353123,0.11563254583158866,-7.498008014526244e-11,-5.833319711067088e-11,-0.700120692836882,-0.7140245202103387,-7.681017261539154,1.0886054724323913e-08,96.55439327374421,1.999999999596732,4.066500293376416e-09,1
203,231.39085037947518,-67.34131136432202,0.11563254583158916,-6.659521409801652e-11,-6.659525296917225e-11,-0.7071067811865475,-0.7071067811865476,1.67215658564146e-05,1.0792206239784718e-08,89.99998327843412,2.0003933984460716,0.0002665789700713717,1
210,231.39085037947518,-53.302208245112816,0.11563254583160792,-6.659524060107724e-11,-6.659522646611152e-11,-0.7071067811865475,-0.7071067811865476,-6.080569391997415e-06,1.0792206239784718e-08,90.00000608056939,2.000000000000001,5.339202347015304e-15,0
218,231.39085037947518,-37.25751896601665,0.11563254583158918,-6.659522306828323e-11,-6.659524399890554e-11,-0.7071067811865475,-0.7071067811865476,9.003920069972082e-06,1.0792206239784718e-08,89.99999099607993,2.0000000000000018,5.4721547213230865e-15,0
225,231.39085037947518,-23.218415846807453,0.11563254583158945,-6.659523312585499e-11,-6.659523394133378e-11,-0.7071067811865475,-0.7071067811865476,3.508020824938285e-07,1.0792206239784718e-08,89.99999964919789,2.0000000000000004,5.35586911025182e-15,0
232,231.39085037947518,-9.179312727598273,0.11563254583158944,-6.65952165444529e-11,-6.659525052273588e-11,-0.7071067811865475,-0.7071067811865476,1.4616753389873338e-05,1.0792206239784718e-08,89.99998538324661,2.0000000000000004,5.361884755825084e-15,0
239,231.39085037947518,4.85979039161091,0.11563254583158945,-6.659525922117633e-11,-6.659520784601245e-11,-0.7071067811865475,-0.7071067811865476,-2.2100531111846067e-05,1.0792206239784718e-08,90.00002210053111,2.0000000000000004,5.35586911025182e-15,0
246,231.39085037947518,18.898893510820102,0.11563254583158944,-6.6595238290554e-11,-6.659522877663477e-11,-0.7071067811865475,-0.7071067811865476,-4.092690943480193e-06,1.0792206239784718e-08,90.00000409269092,2.000000000000001,5.361884755825084e-15,0
253,231.39085037947518,32.93799663002923,0.11563254583158945,-6.659523543637823e-11,-6.659523163081053e-11,-0.7071067811865475,-0.7071067811865476,-1.6370763660233933e-06,1.0792206239784718e-08,90.00000163707637,1.9999999999999998,6.4732176457390526e-15,0
260,231.39085037947518,46.977099749238484,0.11563254583158916,-6.659523665959642e-11,-6.659523040759235e-11,-0.7071067811865475,-0.7071067811865476,-2.689482613504879e-06,1.0792206239784718e-08,90.00000268948264,2.0000000000000004,5.35586911025182e-15,1
265,231.39085037947518,57.00503054867361,0.11563254583158947,-7.241007148271303e-11,-6.07489861055202e-11,-0.6915847859913153,-0.7222952884972645,-6.249083149978276,1.083097345144779e-08,93.7604625482328,2.0000000000000004,5.35586911025182e-15,1
270,235.774575024072,73.44261036565611,0.11563254708327247,-9.041552737845606e-11,-2.7094367078284083e-11,-0.3978371693689833,-0.9174560407280966,-49.875328827268845,1.0816052053996827e-08,96.76140670648721,2.0000000000000004,5.361884755825084e-15,1
275,249.2902351560978,75.16870855861589,0.11563254583158927,-1.0194089818062618e-10,1.7680249856892635e-11,-0.024655026892051752,-0.9996960186221371,-98.42651792378419,1.185594555863645e-08,101.25206220326004,2.0000000000000004,5.35586911025182e-15,1
283,265.3349244351941,75.16870855861589,0.11563254583158948,-1.0270456759407673e-10,5.574095659185107e-18,1.9682323911342247e-16,-1.0,-90.0000031096198,1.1769088814617135e-08,90.0000031096198,2.0000524438013727,3.608246579173504e-05,1
290,279.37402755440326,75.16870855861589,0.11563254583158945,-1.0270456759407673e-10,9.610509722363294e-19,-9.870432453939925e-29,-1.0,-90.00000053614134,1.1769088814617135e-08,90.00000053614133,1.9999999999999958,2.544026879431029e-15,0
297,293.4131306736125,75.16870855861589,0.11563254583158923,-1.0270456759407673e-10,-3.6519936944979275e-18,3.7507643324970444e-28,-1.0,-89.99999796266292,1.1769088814617135e-08,89.99999796266292,1.999999999999996,2.5106377756969153e-15,0
304,307.45223379282163,75.16870855861589,0.11563254583158945,-1.0270456759407673e-10,-5.5740956389708794e-18,5.72485082328533e-28,-1.0,-89.99999689038023,1.1769088814617135e-08,89.9999968903802,1.999999999999996,2.5106377756969153e-15,1
310,319.48575075214376,75.16870855861589,0.1156325458315895,-1.0224340600100887e-10,6.556321894550169e-11,0.11567571223146059,-0.9932870328357983,-129.31247840026694,1.3918167951487703e-08,116.027277162259,1.9999999999999958,2.544026879431029e-15,1
316,331.03364785411725,66.80756677300461,0.115632545115299,-7.803156235816295e-11,1.8125982084691177e-10,0.5636045491726076,-0.8260447398004189,168.9862223611899,2.261378995171981e-08,122.40288818901888,1.9999999999999958,2.544026879431029e-15,1
323,331.1688551269862,52.773828897422945,0.11563254583158945,-1.2907749067791638e-10,1.2907747898938702e-10,0.7071067811865475,-0.7071067811865476,-179.9999974058086,2.0917894971717033e-08,89.99999740580859,1.9999999999999958,2.544026879431029e-15,1
330,331.1688551269862,38.73472577821377,0.11563254583158947,-1.2907752957064608e-10,1.2907744009665735e-10,0.7071067811865475,-0.7071067811865476,-179.99998014184297,2.0917894971717033e-08,89.99998014184297,2.000063601196957,4.37583965320778e-05,0
335,331.1688551269862,31.207704695436703,0.11563254583158915,-1.290775839306854e-10,1.2907738573661803e-10,0.7071067811865475,-0.7071067811865476,-179.99995601214417,2.0917894971717033e-08,89.9999560121442,2.0006132748766983,0.00041557406087991893,0
