i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
39,-49.717024120752306,-34.94562302236578,0.11563254583158943,-4.0194125430184934e-12,4.01940655707278e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
40,-49.717024120752306,-36.94927664877996,0.11563254583158976,-4.019407781470767e-12,4.0194113186205065e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
41,-49.717024120752306,-38.952930275194134,0.11563254583158943,-4.019407509382325e-12,4.019411590708948e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
42,-49.717024120752306,-40.95658390160831,0.11563254583158974,-4.0194095500456366e-12,4.0194095500456366e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
43,-49.717024120752306,-42.96023752802249,0.11563254583158947,-4.0194095500456366e-12,4.0194095500456366e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
44,-49.717024120752306,-44.963891154436666,0.11563254583158974,-4.019405876851676e-12,4.019413223239597e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
45,-49.717024120752306,-46.967544780850844,0.11563254583158976,-4.019402475746156e-12,4.0194166243451164e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.744852445362456e-15,0
46,-49.717024120752306,-48.97119840726502,0.11563254583158943,-4.019405876851676e-12,4.019413223239597e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
47,-49.717024120752306,-50.9748520336792,0.11563254583158943,-4.0194096860898565e-12,4.019409414001416e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
48,-49.717024120752306,-52.978505660093376,0.11563254583158943,-4.0194102302667404e-12,4.019408869824533e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
49,-49.717024120752306,-54.98215928650755,0.11563254583159013,-4.019413223239597e-12,4.019405876851676e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
50,-49.717024120752306,-56.98581291292173,0.11563254583158977,-4.019412951151156e-12,4.0194061489401174e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
51,-49.717024120752306,-58.98946653933591,0.11563254583158977,-4.0194095500456366e-12,4.0194095500456366e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7734187236783377e-15,0
52,-49.717024120752306,-60.993120165750085,0.11563254583158943,-4.0194095500456366e-12,4.0194095500456366e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
53,-49.717024120752306,-62.99677379216426,0.11563254583158972,-4.0194130871953765e-12,4.019406012895897e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
54,-49.717024120752306,-65.00042741857843,0.11563254583158941,-4.019412134885831e-12,4.019406965205441e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
55,-49.717024120752306,-67.0040810449926,0.11563254583158943,-4.0194090058687535e-12,4.01941009422252e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
56,-49.717024120752306,-69.00773467140678,0.11563254583158943,-4.01940655707278e-12,4.0194125430184934e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7323091959202418e-15,0
57,-49.717024120752306,-71.01138829782096,0.11563254583158943,-4.019406829161221e-12,4.019412270930052e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
58,-49.717024120752306,-73.01504192423513,0.11563254583158977,-4.019406693117e-12,4.019412406974273e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
59,-49.717024120752306,-75.01869555064931,0.11563254583158987,-4.019406012895897e-12,4.0194130871953765e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,0
60,-49.717024120752306,-77.02234917706349,0.11563254583158973,-4.0194095500456366e-12,4.0194095500456366e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
61,-49.717024120752306,-79.02600280347767,0.11563254583158977,-4.0194095500456366e-12,4.0194095500456366e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7535252664658996e-15,0
62,-49.717024120752306,-81.02965642989184,0.11563254583158965,-4.019409822134078e-12,4.019409277957195e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,0
63,-49.717024120752306,-83.03331005630602,0.11563254583158977,-4.019410910487844e-12,4.019408189603428e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,1
64,-49.717024120752306,-85.0369636827202,0.11563254583158943,-4.019410502355182e-12,4.019408597736091e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,1
65,-49.717024120752306,-87.04061730913438,0.11563254583158943,-4.0194096860898565e-12,4.019409414001416e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.9999999999999962,1.8120275626924576e-15,1
66,-49.717024120752306,-89.04427093554855,0.11563254583158943,-4.019408869824533e-12,4.0194102302667404e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,1
67,-49.717024120752306,-91.04792456196273,0.11563254583158974,-4.019408733780312e-12,4.019410366310961e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,1
68,-49.717024120752306,-93.05157818837691,0.11563254583158976,-4.019407101249663e-12,4.01941199884161e-12,0.7071067811865475,-0.7071067811865476,0.0,6.51368736725999e-10,-90.0,1.999999999999996,1.7385921324964601e-15,1
69,-49.717024120752306,-95.05523181479109,0.11563254583158974,-7.65903427681601e-12,3.7978275899073e-13,0.7066002864794544,-0.7076129133552843,0.0,8.787424121692311e-10,-89.9179483881246,1.9999999999999962,1.8120275626924576e-15,1
70,-49.717024120752306,-97.05888544120526,0.11563254583158974,-9.333045622819162e-12,-1.2508390993089896e-12,0.7021191993450776,-0.7120594286371238,0.0,1.0790586202347185e-09,-89.19455181221869,1.9999999999999962,1.8120275626924576e-15,1
71,-49.717024120752306,-99.06253906761944,0.11563254583158974,1.131666240025051e-11,1.9866438266762575e-11,0.6901768749473026,-0.7236407128457986,0.0,2.6199700187135022e-09,-87.28822336594493,1.9999999999999962,1.8120275626924576e-15,1
72,-49.717024120752306,-101.06619269403362,0.11563254583158976,7.247492396916708e-12,1.471494925656273e-11,0.6700622793044925,-0.7423048847025516,0.0,1.8796413314703386e-09,-84.14374346113743,1.9999999999999962,1.8120275626924576e-15,1
73,-49.717024120752306,-103.0698463204478,0.11563254583158969,-1.3276501952202123e-11,-8.919880762376808e-12,0.641423707677603,-0.767186826808905,0.0,1.8328591977478936e-09,-79.79612779963087,1.9999999999999962,1.8120275626924576e-15,1
74,-49.66538760919786,-105.07225350567843,0.11563254546069447,-1.1395762647370048e-11,-5.5262000564921445e-12,0.6037635526956567,-0.7971634540270389,0.0,1.4512977486447198e-09,-74.27984092265996,1.9999999999999962,1.8120275626924576e-15,1
75,-49.26407998918752,-107.03308513523655,0.11563254566674473,-1.3193083849273949e-11,-6.811456015277616e-12,0.5556084865815266,-0.8314440508167615,0.0,1.701408791632275e-09,-67.50527211411593,2.000079872576511,5.9771071095644746e-05,1
76,-48.48183898302653,-108.87191997002037,0.11563254757555091,-3.466388983176009e-11,-3.734264897408202e-11,0.496291094027904,-0.8681561783392354,-72.624409891868,5.8386149248690344e-09,13.114564641520275,2.0000790735369893,5.5633663996019864e-05,1
77,-47.351451115125634,-110.51631152512618,0.11563254519962747,-3.5572026847889105e-11,-3.0923951146989796e-11,0.4244795956266189,-0.9054375035841303,0.0,5.401204816735117e-09,-50.235455919678145,2.0000000145007992,1.0676249416717614e-08,1
78,-46.00854614150023,-111.83035821475139,0.11563254546191312,-2.5880134624645952e-11,-1.5976015903881541e-12,0.34419379158471686,-0.9388986280927971,0.0,2.971290768982726e-09,-40.26517916739061,2.0000000077261637,2.0303730007238152e-08,1
79,-44.646204459936136,-112.75828785206679,0.11563254546380783,-2.6372274785815112e-11,-6.97365622042618e-13,0.26622031509296934,-0.9639122075333418,0.0,3.0231035452743527e-09,-30.878953460262153,2.0000183380115777,1.2903163293519323e-05,1
80,-42.89260707302158,-113.53995001229701,0.11563254537693604,-3.576275615421254e-11,-3.2890456253391246e-11,0.197339853387196,-0.9803351377284811,0.0,5.567727612287854e-09,-22.762887675278165,2.000071648815979,5.041004069966038e-05,1
81,-41.0869511857246,-113.96328404932679,0.11563254323561303,-3.682457389002011e-11,-2.6656357863934062e-11,0.13909890165942235,-0.9902784939385195,0.0,5.209329856370459e-09,-15.99141387160941,2.000099500475437,7.000494405004727e-05,1
82,-39.086229602499124,-114.05756431397121,0.11563254583159012,-3.405885760141386e-11,3.627978791705257e-12,0.09145468554484613,-0.9958092390070968,0.0,3.924924385501072e-09,-10.494599215737082,2.0000057879463897,4.074007338342697e-06,1
83,-35.07885713169852,-114.05756431397121,0.11563254583158925,-3.452277707143883e-11,-1.896362088160338e-12,0.053773616617271376,-0.9985531523939518,0.0,3.961986294598319e-09,-6.1649761098461795,2.0000027519137946,1.940504732607697e-06,1
84,-33.075203505284364,-114.05756431397121,0.11563254583159398,-3.458991713413898e-11,-1.4688546183824267e-12,0.02632708755897065,-0.9996533821583671,0.0,3.967272732552374e-09,-3.0172106224015636,2.0002664621131125,0.0001994009614589689,1
85,-31.071549878870172,-114.05756431397121,0.11563254583158929,-3.377494713348886e-11,3.088755386599847e-11,0.008365279109034939,-0.9999650104405794,0.0,5.244714884611312e-09,-0.9586015551680873,1.9999999999999976,2.387525614589922e-15,1
86,-29.067896252455995,-114.05756431397121,0.11563254583158929,-3.3602008212226804e-11,2.403102991056874e-11,0.0008716929737313164,-0.9999996200756076,0.0,4.733863079309231e-09,-0.09988866950206443,1.9999999999999973,2.3555412414322478e-15,1
87,-27.064242626041818,-114.05756431397121,0.11563254583158973,-3.360202101512712e-11,-4.207088749032516e-17,1.4136668455749547e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999967,4.142073941690387e-15,1
88,-25.060588999627637,-114.05756431397121,0.11563254583158945,-3.360202101512712e-11,-7.715062842047711e-17,2.5924170375151355e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,1
89,-23.056935373213467,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,-7.695823283838115e-17,2.5859521571223294e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,1
90,-21.053281746799286,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,-1.0956401461402941e-32,3.681572321562311e-43,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.4098588183986667e-15,1
91,-19.0496281203851,-114.05756431397121,0.11563254583158838,-3.360202101512712e-11,-6.349054209166477e-18,2.1334105296259326e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.3883197358873153e-15,1
92,-17.045974493970924,-114.05756431397121,0.11563254583158923,-3.360202101512712e-11,-8.657801194317917e-18,2.9091961767626333e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,1
93,-15.042320867556768,-114.05756431397121,0.11563254583158843,-3.360202101512712e-11,-2.5011425672474006e-18,8.404344510647615e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
94,-13.038667241142576,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,-7.695823283838166e-19,2.5859521571223464e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999978,2.498333901330237e-15,0
95,-11.035013614728399,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,1.1351339343661221e-17,-3.8142794317554363e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.364380076394814e-15,0
96,-9.03135998831422,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,3.655516059823072e-18,-1.2283272746330955e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999976,2.4779467748529088e-15,0
97,-7.027706361900048,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,2.693538149343299e-18,-9.050832549928015e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
98,-5.024052735485871,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,-9.619779104798127e-19,3.232440196403074e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
99,-3.0203991090716933,-114.05756431397121,0.11563254583158925,-3.360202101512712e-11,-1.0966548179469352e-17,3.684981823899332e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
100,-1.0167454826575115,-114.05756431397121,0.11563254583158925,-3.360202101512712e-11,9.619779104797774e-19,-3.232440196402955e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
101,0.9869081437566567,-114.05756431397121,0.11563254583158863,-3.360202101512712e-11,-6.7338453733583584e-18,2.262708137482041e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
102,2.9905617701708422,-114.05756431397121,0.11563254583158922,-3.360202101512712e-11,-4.4250983882069185e-18,1.48692249034534e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.364380076394814e-15,0
103,4.99421539658502,-114.05756431397121,0.11563254583158843,-3.360202101512712e-11,2.6935381493433686e-18,-9.050832549928249e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
104,6.997869022999197,-114.05756431397121,0.11563254583158936,-3.360202101512712e-11,3.847911641919112e-19,-1.292976078561183e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999978,2.4539155350572865e-15,0
105,9.00152264941337,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,7.503427708362226e-18,1.9701307606600584e-16,-1.0,0.0,3.850516350212274e-09,-2.842170943040401e-14,1.9999999999999976,2.3597639061448486e-15,0
106,11.005176275827553,-114.05756431397121,0.1156325458315888,-3.360202101512712e-11,3.847911641919115e-19,-1.1352038975169817e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.467209721916998e-15,0
107,13.008829902241729,-114.05756431397121,0.11563254583158944,-3.360202101512712e-11,4.617493963682842e-18,-1.9701307606640962e-16,-1.0,0.0,3.850516350212274e-09,2.842170943040401e-14,1.9999999999999978,2.3976309592539112e-15,0
108,15.012483528655903,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,1.0774152597373408e-17,-3.597543704931559e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
109,17.016137155070062,-114.05756431397121,0.11563254583158925,-3.360202101512712e-11,1.3467690746716722e-18,-4.2975231245669026e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999978,2.424959192306506e-15,0
110,19.019790781484225,-114.05756431397123,0.11563254583158918,-3.360202101512712e-11,1.5468604800514661e-16,-5.195484904311928e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999976,2.3825563597030176e-15,0
111,21.023444407898417,-114.0575643139712,0.1156325458315887,-3.360202101512712e-11,1.4987615845274775e-16,-5.0338628944917806e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.364380076394814e-15,0
112,23.027098034312587,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,-5.002285134494823e-18,1.7036582171692485e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999976,2.3501009524430118e-15,0
113,25.030751660726764,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,-1.9239558209595514e-18,6.69277354320308e-29,-1.0,0.0,3.850516350212274e-09,0.0,1.999999999999997,1.056463402760025e-14,0
114,27.034405287140945,-114.05756431397121,0.11563254583158944,-3.360202101512712e-11,1.923955814339495e-18,-1.9701307606632035e-16,-1.0,0.0,3.850516350212274e-09,2.842170943040401e-14,1.9999999999999978,1.0601411386742756e-14,0
115,29.03805891355512,-114.05756431397121,0.11563254583159979,-3.360202101512712e-11,-5.579471880782705e-18,1.881827410849011e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999976,2.3501009524430118e-15,0
116,31.041712539969293,-114.05756431397121,0.11563254583158926,-3.360202101512712e-11,-6.7338453667383826e-18,1.97013076066483e-16,-1.0,0.0,3.850516350212274e-09,-2.842170943040401e-14,1.9999999999999973,2.345052394619758e-15,0
117,33.045366166383474,-114.05756431397121,0.11563254583158909,-3.360202101512712e-11,-1.596883331396421e-17,5.365850726028874e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999971,2.3675860169540256e-15,0
118,35.04901979279765,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,-1.9239558209595415e-17,6.464880392805867e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.999999999999998,7.909960726543968e-15,0
119,37.052673419211835,-114.05756431397121,0.11563254583158927,-3.360202101512712e-11,-1.5526323475143453e-16,5.2171584769943184e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
120,39.05632704562599,-114.05756431397121,0.1156325458315882,-3.360202101512712e-11,-1.471826203034045e-16,4.945633500496474e-27,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999978,2.421241878034687e-15,0
121,41.05998067204018,-114.05756431397121,0.11563254583158929,-3.360202101512712e-11,1.654602006025194e-17,-5.559797137813006e-28,-1.0,0.0,3.850516350212274e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
