i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
212,245.48081744025905,-77.7458853609419,0.11563254625572779,1.529517611256757e-11,5.398195000904306e-12,-0.19628203056539248,-0.9805474820104972,0.0,1.8586661099107005e-09,22.639251968229928,2.000000106599257,7.509736234039545e-08,1
218,257.5079574553267,-77.65418210021083,0.1156325458315902,1.4429612330415794e-11,6.921180498047358e-18,7.874765379596711e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000317672107668,0.00022350038739202786,1
224,269.53866908518154,-77.65418210021085,0.11563254583158956,1.4429612330415794e-11,-1.3073340973582496e-17,7.874765379593798e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000068963497,4.870263029206876e-08,0
230,281.5693807150364,-77.65418210021086,0.11563254583158859,1.4429612330415794e-11,-3.268335251917452e-18,7.874765379595213e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000027,3.3511028181602855e-15,0
236,293.60009234489127,-77.65418210021087,0.11563254583158959,1.4429612330415794e-11,-1.2688830945281651e-17,7.874765379593826e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000018,2.921190020900397e-15,0
242,305.6308039747462,-77.65418210021089,0.11563254583158931,1.4429612330415794e-11,1.538040112065905e-17,7.874765379597793e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000018,2.953469343585874e-15,0
248,317.66151560460116,-77.6541821002109,0.1156325458315898,1.4429612330415794e-11,-1.59571661829942e-17,5.906074034694419e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,2.9001792654754542e-15,1
254,329.692227234456,-77.65418210021092,0.11563254583158922,1.4457668533310188e-11,8.806266987360677e-12,-0.028814098517351814,-0.9995847876626737,0.0,1.9398669337533647e-09,3.3023095369101725,2.0000000000000018,3.733337228147648e-15,1
259,341.1469895473788,-75.30413683367642,0.11563254586360622,1.4794212335656903e-11,6.762496053749895e-12,-0.3328936513524896,-0.9429643773171961,0.0,1.8640093912836164e-09,38.88900553567149,2.000000000000002,2.919241911299995e-15,1
264,344.7066330292659,-64.36034868905533,0.11563254583158875,1.3878236509180268e-11,8.943004234201701e-12,-0.6579186284337601,-0.753089024192917,0.0,1.891919509944273e-09,82.28265617264532,2.0000000000000013,3.085049589468764e-15,1
270,344.7066330292659,-52.329637059200635,0.11563254583158868,1.1417574310326645e-11,1.1417571863319812e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000850195159314,5.981692824482145e-05,1
276,344.7066330292659,-40.29892542934573,0.11563254583158868,1.1417577573002428e-11,1.141756860064403e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000000373652087,2.7361575686925106e-08,0
282,344.7066330292659,-28.268213799490866,0.11563254583158868,1.1417573086823228e-11,1.1417573086823228e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000000000000005,9.749561348010794e-15,0
