i,x,y,z,dx,dy,dz,radius,rmse,bend
70,3.3724743276793007e-16,1.0438306429991789e-15,-130.73518662546326,-3.02478167040384e-18,-2.1546898049839395e-16,-1.0,1.9999999999999998,8.059049799016508e-16,0
71,-1.9777921983490164e-16,-9.26763925034348e-16,-132.73744326235536,3.7241695436566126e-17,-2.2739439671869557e-16,-1.0,1.9999999999999993,9.045736891715933e-16,0
72,4.863822964818865e-16,1.3322676295501885e-16,-134.73969989924743,1.9559204212298587e-17,2.146735959818066e-16,-1.0,1.9999999999999996,5.551115123125783e-16,0
73,-1.194541269420967e-16,-6.71006603942234e-17,-136.74195653613953,-5.790633510049835e-17,3.9160721840637e-15,-1.0,1.9999999999999996,4.0500613807557077e-16,0
74,2.5449560893574666e-16,1.581518980513507e-14,-138.7442131730316,-2.2030185653047534e-16,1.1307848676559402e-16,-1.0,2.0000000000000004,1.0949852619674022e-14,0
75,-1.001655835657681e-15,3.857236408380254e-16,-140.7464698099237,-4.3632292881627987e-16,-3.888612424769178e-15,-1.0,2.0000000000000004,9.609881493438957e-16,0
76,-1.4927653511654316e-15,2.431897335448502e-16,-142.74872644681577,-5.943948382552741e-17,-5.1963358009140027e-17,-1.0,2.0000000000000004,1.218135849534745e-15,0
77,-1.239682037623885e-15,1.776356839400252e-16,-144.75098308370787,2.612646914924363e-16,-2.9328255138090184e-16,-1.0,2.0,9.7616129666152e-16,0
78,-4.465274261128369e-16,-9.312641364292674e-16,-146.75323972059996,-1.025245379194626e-16,-4.4358870053679034e-17,-1.0,1.9999999999999996,8.313852549780113e-16,0
79,-1.6502429106109614e-15,3.944304526105059e-31,-148.75549635749204,-3.065816878021643e-16,1.616385064230762e-16,-1.0,2.0000000000000004,1.355199909595506e-15,0
80,-1.6742378644157493e-15,-2.839805919034155e-16,-150.7577529943841,4.634056701018692e-16,-4.858455992207795e-17,-1.0,2.0000000000000004,1.3715428724293104e-15,0
81,2.0547124645882187e-16,-1.9455751510892316e-16,-152.7600096312762,-3.351306932548519e-18,2.030377759426056e-17,-1.0,1.9999999999999998,2.701991112827766e-16,0
82,-1.6876582175116647e-15,-2.0267384501923745e-16,-154.76226626816828,-1.3118135628118914e-16,3.141669683746364e-17,-1.0,2.0000000000000004,1.3774064044651427e-15,0
83,-3.1984623604221044e-16,-6.874893560484685e-17,-156.76452290506037,1.1186782244436236e-16,9.497022558246615e-17,-1.0,1.9999999999999998,2.304265763365491e-16,0
84,-1.239682037623885e-15,1.776356839400252e-16,-158.76677954195245,1.9022465403225496e-16,5.830301660352113e-17,-1.0,2.0,9.7616129666152e-16,0
85,4.4191091603095596e-16,1.6472626828561237e-16,-160.76903617884454,2.579957428928597e-16,-6.873613578744923e-17,-1.0,2.0,3.7712401006848444e-16,0
86,-2.0653466062962043e-16,-9.761908420944636e-17,-162.77129281573662,-5.843823224654249e-16,-1.0212859984271556e-16,-1.0,2.0,1.600001669206135e-16,0
87,-1.898255851246659e-15,-2.4424906541753397e-16,-164.7735494526287,4.811782630443414e-17,5.8752201100707116e-18,-1.0,2.0000000000000004,1.4818622381648283e-15,0
88,-1.3846186487872836e-17,-7.40916872922645e-17,-166.77580608952078,2.0734752427702435e-16,1.5525604518787672e-16,-1.0,1.9999999999999996,4.277767810532025e-16,0
89,-1.0679299379930298e-15,3.7747582837255326e-16,-168.77806272641288,2.363216044339842e-16,-1.0336323358138048e-16,-1.0,2.0000000000000004,9.639435273594668e-16,0
90,9.325068153499888e-16,-4.880111281901563e-16,-170.78031936330495,-3.22185460924645e-17,-8.317288135064815e-17,-1.0,2.0000000000000004,8.779783897215968e-16,0
91,-1.196949533482331e-15,4.440892098500689e-17,-172.78257600019705,-2.2414757020810634e-16,2.753600215505597e-16,-1.0,2.0000000000000004,1.0755199460216561e-15,0
92,3.4904895165157833e-17,6.146717331785551e-16,-174.78483263708912,3.2068898387814856e-16,-3.896244922258466e-17,-1.0,2.0,4.408750116822797e-16,0
93,8.725375921407257e-17,-1.1161672410597509e-16,-176.78708927398122,-9.882588364251493e-17,-1.0117977359374113e-17,-1.0,1.9999999999999998,2.155443253646696e-16,0
94,-3.6084466767474305e-16,5.741541585390938e-16,-178.7893459108733,-7.509395203998759e-17,2.521269638988514e-17,-1.0,2.0000000000000004,7.434860615577058e-16,0
95,-2.1346096851096957e-16,-1.0652146744789824e-17,-180.7916025477654,-2.1946171978073087e-16,-9.901789493242589e-17,-1.0,2.0,1.8216820366453822e-16,0
96,-1.2396820376241879e-15,1.776356839400252e-16,-182.7938591846575,-2.4559326481031777e-16,1.073592282634702e-16,-1.0,2.0,9.7616129666152e-16,0
97,-1.1969424573958777e-15,4.192693078995012e-16,-184.79611582154956,3.2014046336353485e-16,-1.7607744611925902e-17,-1.0,2.0,9.853454873813468e-16,0
98,4.232469739050217e-17,1.0712523692016623e-16,-186.79837245844166,-1.0672852680526221e-17,-6.034032289051148e-17,-1.0,2.0,1.600001669206135e-16,0
99,-1.2396820376241879e-15,1.776356839400252e-16,-188.80062909533373,-4.333487758655785e-16,-1.0421810572140339e-16,-1.0,2.0,9.7616129666152e-16,0
100,-1.693026227741328e-15,-3.1021755080983557e-16,-190.80288573222583,3.2546811240683206e-16,-5.822101694545385e-17,-1.0,2.0000000000000004,1.3787824351823831e-15,0
101,6.365933870244929e-17,-5.551115123125783e-17,-192.8051423691179,2.1219316737965313e-16,1.6280481282281263e-16,-1.0,2.0,8.146809734658675e-17,0
102,-8.432958723632009e-16,3.417364831750649e-16,-194.80739900601,-6.936205674236397e-17,-4.158644067532415e-17,-1.0,2.0,6.933340566559918e-16,0
103,-2.14101938219318e-16,-2.220446049250313e-16,-196.80965564290207,-1.0916425409656163e-16,-1.4931738875030419e-16,-1.0,2.0,2.4049357104613274e-16,0
104,-1.28044557691563e-15,-2.5620698208231933e-16,-198.81191227979417,-3.3346229613374805e-17,4.054283150264171e-17,-1.0,2.0,8.035485275479073e-16,0
105,-3.4763735733673217e-16,-5.969029801590757e-17,-200.81416891668624,-1.1334091978589858e-16,-1.146550830398953e-16,-1.0,1.9999999999999996,4.849136328914206e-16,0
106,-1.7343207946611708e-15,-7.153447840224095e-16,-202.81642555357837,1.4143370100055712e-16,9.903435641632308e-17,-1.0,2.0000000000000004,1.3397194442879058e-15,0
107,2.187357756804202e-16,3.3689409681393067e-16,-204.8186821904704,1.664099507498489e-16,2.7289723811110783e-16,-1.0,2.0,3.4973041948666054e-16,0
108,-1.0679299379936356e-15,3.7747582837255326e-16,-206.8209388273625,5.577252796010529e-17,-1.5590019774096411e-16,-1.0,2.0000000000000004,9.639435273594668e-16,0
109,4.4207760420916055e-16,-2.8741031442533693e-16,-208.82319546425458,8.596864248719185e-17,-1.632256620431612e-16,-1.0,1.9999999999999996,5.351087162373677e-16,0
110,-7.236673680244701e-16,-2.761635019014947e-16,-210.82545210114668,-4.381688432245811e-16,2.401162259090808e-16,-1.0,2.0,6.604158221719697e-16,0
111,-1.3125753446423295e-15,6.741382994785354e-16,-212.82770873803875,-1.751541738097846e-16,9.535474307710121e-18,-1.0,2.0,1.034172781819078e-15,0
112,-1.4250745820044471e-15,-2.3797856846444185e-16,-214.82996537493082,3.106110640097666e-16,-1.8497920479011219e-16,-1.0,2.0000000000000004,1.1063732703159558e-15,0
113,-6.872921583099473e-17,-6.661338147750916e-17,-216.83222201182292,5.216119892311262e-17,1.3133557570097198e-16,-1.0,1.9999999999999996,4.1426461699091414e-16,0
114,-1.2161943685403446e-15,2.879564877501898e-16,-218.83447864871502,4.052235311919545e-17,-1.8963864368450154e-17,-1.0,2.0,9.727557896073542e-16,0
115,9.354308511979166e-17,-1.4255442806320992e-16,-220.83673528560706,4.01866405470273e-17,-7.42601349365341e-17,-1.0,2.0000000000000004,4.897774821245799e-16,0
116,-1.0552664330409806e-15,-9.419208316164572e-18,-222.8389919224992,-5.690072321438337e-17,6.927049954149675e-17,-1.0,2.0,7.466674456295297e-16,0
117,-1.343166162801272e-16,1.3484020683237602e-16,-224.84124855939126,1.186875936971486e-16,-4.7827034543931595e-17,-1.0,2.0,2.345052394619758e-16,0
118,-5.799803886472468e-16,-2.0094320299307266e-16,-226.84350519628336,1.2792950352065216e-16,2.7490743920771752e-18,-1.0,2.0,4.608531526730982e-16,0
119,3.779787786769431e-16,1.4584891172606922e-16,-228.84576183317543,-4.076309379830328e-17,3.908405023624275e-17,-1.0,1.9999999999999996,5.465046109936146e-16,0
120,-7.432167388430614e-16,-4.443060502879126e-17,-230.84801847006753,-1.531888963844294e-16,1.563826055417442e-16,-1.0,2.0000000000000004,6.905935951145101e-16,0
121,-2.354681902908522e-16,7.720851314069377e-16,-232.8502751069596,1.9938096004226398e-16,5.0361299271988466e-17,-1.0,2.0000000000000004,6.899067788380661e-16,0
122,5.5206962186015924e-17,1.572418863909036e-16,-234.8525317438517,6.304159869839186e-18,-2.0741968614159965e-16,-1.0,2.0,1.4442750009013647e-16,0
123,-2.1022309841202371e-16,-5.852975499124446e-17,-236.85478838074377,8.989588460118766e-18,-7.985732010018775e-17,-1.0,1.9999999999999998,1.9716529914051826e-16,0
124,9.120588850041852e-17,-1.625478119591296e-16,-238.85704501763587,-4.2153256523969134e-16,-4.6377499018947983e-17,-1.0,2.0,9.237613944200126e-17,0
125,-1.898255851246659e-15,-2.4424906541753397e-16,-240.85930165452794,6.999227332633679e-17,-1.3641942668172118e-16,-1.0,2.0000000000000004,1.4818622381648283e-15,0
126,3.7149087609806587e-16,-7.088412169081122e-16,-242.86155829142007,2.1615110352383118e-16,1.6090759812597328e-16,-1.0,1.9999999999999993,8.245141846428369e-16,0
127,-1.032675888042381e-15,4.001075471306549e-16,-244.8638149283121,-4.1335071334886317e-16,3.818425366430491e-16,-1.0,2.0000000000000004,9.590128375957932e-16,0
128,-1.2837775422356004e-15,8.202522895743853e-16,-246.8660715652042,2.7494439191113583e-16,8.046412978088312e-17,-1.0,2.0000000000000004,1.2332205005002026e-15,0
129,6.83425789182717e-17,7.223272229016912e-16,-248.86832820209625,1.3498789152013924e-16,-2.1592708913312346e-16,-1.0,2.0,4.556806751403839e-16,0
130,-7.432167388430614e-16,-4.443060502879126e-17,-250.8705848389884,3.678132687826708e-17,-2.434779359055551e-16,-1.0,2.0000000000000004,6.905935951145101e-16,0
131,2.156338906296877e-16,-2.5268340330568235e-16,-252.87284147588045,-6.204308517890079e-17,1.1090259003541182e-16,-1.0,1.9999999999999998,2.8555369175727765e-16,0
132,-9.916690969884897e-16,3.996802888650562e-16,-254.87509811277255,-3.145441060939631e-16,9.266816126439313e-17,-1.0,2.0,8.146809734658676e-16,0
133,-1.0439621574141815e-15,1.1840747853475723e-16,-256.8773547496647,2.586326317364407e-16,2.6152616721606697e-17,-1.0,2.0000000000000004,8.443985404437924e-16,0
134,4.402870983384211e-17,5.044087896709223e-16,-258.8796113865568,-2.2340229240988514e-16,-4.083185906375099e-17,-1.0,2.0,3.25872389386347e-16,0
135,-1.9385796027633854e-15,-4.510424307931924e-17,-260.8818680234489,-4.752194609687858e-16,-1.3914854800369182e-16,-1.0,2.0,1.3880349624494647e-15,0
136,-1.8589939295762053e-15,-5.281341783765134e-17,-262.88412466034094,2.174171004675721e-16,1.0552595098593527e-16,-1.0,2.0,1.282221634232847e-15,0
137,-1.0679299379933327e-15,3.7747582837255326e-16,-264.886381297233,5.576803156984243e-16,-4.534891733218344e-17,-1.0,2.0000000000000004,9.639435273594668e-16,0
138,3.742442971662968e-16,-2.3441375924612223e-16,-266.88863793412514,-8.761313968432512e-17,-1.0234555657377274e-16,-1.0,1.9999999999999996,5.359939256369156e-16,0
139,-1.4187779188171217e-15,-3.2368311439951277e-17,-268.8908945710172,-7.603373674990743e-17,8.172528431991485e-17,-1.0,2.0,1.0693311238900139e-15,0
140,6.97661890958834e-17,9.285622661675976e-17,-270.8931512079093,-4.0655231812884536e-18,4.662374844090487e-19,-1.0,2.0,9.237613944200126e-17,0
141,-1.4350583603614685e-15,-3.0501257244899514e-17,-272.89540784480135,-3.458482853173372e-17,-3.982246959655419e-17,-1.0,2.0000000000000004,1.1837930084770128e-15,0
142,-6.872921583099473e-17,-6.661338147750916e-17,-274.8976644816935,4.2213280853783034e-16,-4.4441322113597153e-17,-1.0,1.9999999999999996,4.1426461699091414e-16,0
143,2.5537807472807666e-16,-2.0846712155331854e-16,-276.89992111858555,-3.4367054475652353e-16,-1.0535231637748866e-16,-1.0,1.9999999999999998,2.969477424758156e-16,0
144,-1.44496247411712e-15,-4.884981308350689e-16,-278.9021777554776,8.780947519694748e-18,2.0874244035425389e-16,-1.0,2.0000000000000004,1.2427938509727423e-15,0
145,2.905414956270962e-16,6.274447516473856e-16,-280.9044343923697,2.8353257259754164e-16,1.0393551815991866e-16,-1.0,2.0,4.690104789239516e-16,0
146,-3.095525236000827e-16,-7.228696874603606e-17,-282.9066910292618,-1.2361591855423267e-18,-1.774653115784714e-18,-1.0,2.0,1.629361946931735e-16,0
147,2.855912797600817e-16,6.203381296888632e-16,-284.9089476661539,-2.398491580968719e-16,1.3437941524005743e-16,-1.0,2.0,4.690104789239516e-16,0
148,-1.2700316609049571e-15,4.658371833061248e-16,-286.91120430304596,-3.8088856575137046e-16,-1.9926861495325448e-16,-1.0,2.0000000000000004,1.1136338560853705e-15,0
149,-1.239682037623885e-15,-1.776356839400254e-16,-288.91346093993803,3.823812899371509e-16,-1.81706129348933e-16,-1.0,2.0000000000000004,1.0807964451311065e-15,0
150,2.612192902950877e-16,-2.6180742359962583e-16,-290.91571757683016,-2.2194940246472448e-17,1.9382123190555195e-16,-1.0,1.9999999999999998,2.8555369175727765e-16,0
151,-1.328561970451731e-15,5.985240119669627e-16,-292.91797421372223,-9.295551476742803e-17,4.3193238668523316e-17,-1.0,2.0000000000000004,1.1521328816827455e-15,0
152,-1.1102230246251565e-16,-8.883952601379776e-17,-294.9202308506143,1.9379500643570335e-17,-2.730383969331012e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
153,-1.2509565028852453e-15,-4.948618728043843e-16,-296.9224874875064,-2.5740865046427162e-17,-3.32637376390457e-17,-1.0,2.0,1.0062923705699834e-15,0
154,-2.1410193821962092e-16,-2.220446049250313e-16,-298.9247441243985,-1.1997646380241963e-16,-1.1484527672562832e-16,-1.0,2.0,2.4049357104613274e-16,0
155,-1.7314038447237241e-15,-9.547613078835824e-16,-300.92700076129057,-3.5863059358385757e-16,5.5448587567099364e-17,-1.0,1.9999999999999998,1.3020339573620963e-15,0
156,-1.6502429106112643e-15,3.944304526105059e-31,-302.92925739818264,3.7073314948317347e-16,1.0897721933781077e-16,-1.0,2.0000000000000004,1.355199909595506e-15,0
157,-2.467980265865556e-16,-5.183605865052333e-16,-304.9315140350747,3.3915905036813525e-16,-2.2970331044003192e-17,-1.0,1.9999999999999996,5.430236544860747e-16,0
158,-2.9207599148802333e-16,-9.198499556892762e-17,-306.93377067196684,3.275180032537346e-17,1.8060371306110647e-16,-1.0,1.9999999999999998,2.304265763365491e-16,0
159,-1.1564300744326798e-16,2.048693797426801e-16,-308.9360273088589,-1.8130022480462695e-16,1.8666260438460242e-17,-1.0,2.0,2.345052394619758e-16,0
160,-1.0180951482582008e-15,-1.7235707871201796e-17,-310.938283945751,-4.45150938935171e-16,-1.121530669158713e-16,-1.0,2.0,6.74619937968357e-16,0
161,-1.898255851246659e-15,-2.4424906541753397e-16,-312.9405405826431,2.7812492152697293e-16,-1.757474262150852e-17,-1.0,2.0000000000000004,1.4818622381648283e-15,0
162,9.565979176676651e-17,-8.761399798237457e-17,-314.94279721953524,4.967343932779829e-16,6.442956822407594e-17,-1.0,1.9999999999999998,2.0655932729131431e-16,0
163,9.092362018013525e-17,1.3759995759959065e-17,-316.94505385642725,-7.991096764196321e-18,8.016666335277495e-18,-1.0,1.9999999999999998,2.042513294071124e-16,0
164,6.365933870244929e-17,-5.551115123125783e-17,-318.9473104933193,-1.1646262325272018e-17,5.687303239523659e-17,-1.0,2.0,8.146809734658675e-17,0
