i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
73,-8.828648829199466,-97.93129144138415,0.11563254583158925,-1.1169264229686657e-10,-7.688407777890489e-19,8.587385797683692e-29,-1.0,-89.99999960560221,1.2799034720956115e-08,89.99999960560223,1.9999999999999958,2.544026879431029e-15,1
74,-6.823062669312436,-97.93129144138415,0.11563254583158943,-1.1169264229686657e-10,-4.228624277839786e-18,4.723062188726049e-28,-1.0,-89.99999783081213,1.2799034720956115e-08,89.99999783081216,1.9999999999999964,5.855996394643596e-15,1
75,-4.817476509425402,-97.93129144138415,0.11563254583158943,-1.1169264229686657e-10,-3.2675733056034755e-18,3.6496389640155884e-28,-1.0,-89.99999832380938,1.2799034720956115e-08,89.9999983238094,1.9999999999999958,2.544026879431029e-15,0
76,-2.8118903495383725,-97.93129144138415,0.11563254583158923,-1.1169264229686657e-10,3.8442038889450836e-19,-4.2936928988416664e-29,-1.0,-90.0000001971989,1.2799034720956115e-08,90.00000019719891,1.9999999999999958,2.544772163431031e-15,0
77,-0.8063041896513412,-97.93129144138415,0.11563254583158944,-1.1169264229686657e-10,2.6909427222616707e-18,-3.0055850291892913e-28,-1.0,-90.00000138039228,1.2799034720956115e-08,90.00000138039229,1.9999999999999958,2.544772163431031e-15,0
78,1.1992819702356594,-97.93129144138415,0.11563254583158945,-1.1169264229686657e-10,2.498732527814409e-18,-2.7909003842471997e-28,-1.0,-90.00000128179283,1.2799034720956115e-08,90.00000128179283,1.9999999999999958,2.544772163431031e-15,0
79,3.2048681301226916,-97.93129144138415,0.11563254583158923,-1.1169264229686657e-10,-2.8831529167089607e-18,3.2202696741314147e-28,-1.0,-89.99999852100828,1.2799034720956115e-08,89.99999852100825,1.9999999999999958,2.544026879431029e-15,0
80,5.210454290009722,-97.93129144138415,0.11563254583158945,-1.1169264229686657e-10,9.610509722362884e-19,-1.073423224710436e-28,-1.0,-90.00000049299724,1.2799034720956115e-08,90.00000049299723,1.999999999999996,2.4901610042521063e-15,0
81,7.216040449896754,-97.93129144138415,0.11563254583158944,-1.1169264229686657e-10,4.228624277839731e-18,-4.723062188725987e-28,-1.0,-90.00000216918787,1.2799034720956115e-08,90.00000216918784,1.9999999999999958,2.544772163431031e-15,0
82,9.221626609783787,-97.93129144138415,0.11563254583158944,-1.1169264229686657e-10,-2.6909427222617258e-18,3.0055850291893527e-28,-1.0,-89.99999861960772,1.2799034720956115e-08,89.99999861960771,1.9999999999999958,2.544772163431031e-15,0
