i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
53,-37.725346393196496,71.24917483926232,0.11563254640318872,2.126634915163715e-11,1.1626976981835055e-11,0.45129801044738155,0.8923732995592344,0.0,2.77739786724851e-09,53.6539869890683,2.0004646310184984,0.00032689504859429103,1
54,-36.39636711338112,72.70687195711467,0.115632546201352,2.118574519450971e-11,1.143480526564661e-11,0.37223909664406957,0.9281368729501092,0.0,2.758753225862165e-09,43.70754921798783,1.999999998162085,1.4006787415160521e-08,1
55,-34.99881813296238,73.75878282793215,0.11563254489787263,2.400473989996366e-11,3.54000740800053e-12,0.2911993062602497,0.9566624086027157,0.0,2.780495833576424e-09,33.85954076652837,2.000005489113223,3.863116326238498e-06,1
56,-33.46589300667375,74.54030754316587,0.11563254620051173,2.1587573095163227e-11,1.2192723438795455e-11,0.2161004968790098,0.9763711257757703,0.0,2.841062496372615e-09,24.960198078363163,2.0000020003193955,1.4077023307406353e-06,1
57,-31.55603244388652,75.10125539137026,0.11563254595492198,1.761475294949826e-11,2.783660566032594e-11,0.1547153466747535,0.9879590889825909,0.0,3.774829337999108e-09,17.800575344586832,2.0000674267166088,4.7439606287000386e-05,1
58,-29.56438446528796,75.27368355843487,0.1156325458315898,1.8155007382081784e-11,1.6035538500049486e-11,0.10411957109476835,0.9945647866856344,0.0,2.775720986392116e-09,11.952887331329265,2.000001093432793,7.703439575481526e-07,1
59,-27.563447574743947,75.27368355843487,0.11563254583158923,2.0071118386155334e-11,-7.910594120634359e-12,0.06361798745736065,0.9979743241546223,0.0,2.4721771296754014e-09,7.29501080609586,2.000098410835711,6.923833238946341e-05,1
60,-25.562510684199907,75.27368355843487,0.11563254583158937,2.0374650671478515e-11,-8.41210989395784e-12,0.03310733687058587,0.9994518018620696,0.0,2.5259225822082954e-09,3.794514754523135,2.0000000143935726,1.1825672108025803e-08,1
61,-23.561573793655867,75.27368355843487,0.11563254583158929,2.004079719664744e-11,7.143811272889754e-12,0.012682730435950251,0.9999195709399277,0.0,2.438042656649486e-09,1.4533728180429648,2.000896285357859,0.0006707069294710109,1
62,-21.560636903111828,75.27368355843487,0.11563254583158927,2.0037120485138254e-11,1.7627420347982167e-12,0.002397276436929093,0.9999971265287141,0.0,2.304943791386904e-09,0.27470790744621354,1.9999999999999971,2.364380076394814e-15,1
63,-19.559700012567788,75.27368355843487,0.1156325458315899,2.0037178069245576e-11,-3.2751656631971987e-18,6.562507759976105e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.373984909750521e-15,1
64,-17.55876312202375,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,-8.862212971004387e-18,1.7757373938759279e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,1
65,-15.557826231479709,75.27368355843487,0.1156325458315899,2.0037178069245576e-11,-4.6237632892196465e-18,9.26471683761347e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,1
66,-13.556889340935696,75.27368355843487,0.11563254583158881,2.0037178069245576e-11,2.1192248408924265e-18,-4.246328550573017e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.4444308329340344e-15,1
67,-11.555952450391654,75.27368355843487,0.11563254583158973,2.0037178069245576e-11,1.0596124204461899e-17,-2.1231642752864617e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,1
68,-9.555015559847615,75.27368355843487,0.11563254583158954,2.0037178069245576e-11,8.476899363569518e-18,-1.6985314202291692e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.4444308329340344e-15,1
69,-7.554078669303582,75.27368355843487,0.1156325458315897,2.0037178069245576e-11,2.5045384483273486e-18,-5.018388287040709e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999978,2.4190871378596087e-15,0
70,-5.553141778759541,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,-1.7339112334574264e-18,3.474268814105169e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.4098588183986667e-15,0
71,-3.552204888215499,75.27368355843487,0.11563254583158912,2.0037178069245576e-11,6.1650177189595715e-18,-1.235295578348471e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.462978787797301e-15,0
72,-1.5512679976714585,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,5.394390504089625e-18,-1.080883631054912e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.392286388239963e-15,0
73,0.44966889287255307,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,1.1559408223048858e-18,-2.3161792094033155e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
74,2.4506057834165933,75.27368355843487,0.11563254583158972,2.0037178069245576e-11,-2.3118816446099037e-18,4.632358418806896e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.475075345743422e-15,0
