i,x,y,z,dx,dy,dz,radius,rmse,bend
14,3.02524384231771e-17,6.573594761311401e-16,-22.527398296849597,-2.4508300001707466e-17,6.828060997472636e-17,-1.0,1.9999999999999993,4.878377617029642e-16,1
15,5.420407349574566e-16,4.0660424653371547e-16,-24.529265911095326,-2.606862466639115e-17,-1.7150599714599794e-16,-1.0,1.9999999999999996,4.472803110854039e-16,1
16,-7.411943251197433e-17,-2.9305126539846e-17,-26.531133525341048,-8.641042576462879e-17,1.3691903269299597e-16,-1.0,1.9999999999999998,2.9373740229761033e-16,0
17,1.9607626921466738e-16,9.547918011776356e-16,-28.533001139586773,2.8187512167549886e-17,2.6680999477635576e-16,-1.0,1.9999999999999991,7.396503383165477e-16,0
18,3.873590295677636e-17,1.0389314488598675e-15,-30.53486875383249,-7.398806254202767e-17,-2.7208218219424055e-16,-1.0,1.9999999999999993,7.789840055734391e-16,0
19,-1.0015234327267647e-16,-1.345532167182709e-16,-32.53673636807821,-2.3958409466648906e-17,-3.08039232254141e-16,-1.0,1.9999999999999993,2.594583954687089e-16,0
20,-5.718722504346876e-17,-1.943760770734946e-16,-34.538603982323934,-2.960937506558277e-16,-1.0160023171304756e-16,-1.0,1.9999999999999996,1.600001669206135e-16,0
21,-1.2856333237095754e-15,-5.41333643650693e-16,-36.54047159656965,7.847407365683002e-17,-8.202143893440119e-17,-1.0,1.9999999999999998,1.063552114790715e-15,0
22,2.5700218817961396e-16,-5.227682016267163e-16,-38.54233921081538,4.2357253945258095e-16,-1.1990591575290922e-16,-1.0,1.9999999999999996,3.537736800466058e-16,0
23,4.1023897431830775e-16,-1.0214051826551435e-15,-40.5442068250611,-8.544981997683466e-17,2.744002373537855e-16,-1.0,1.9999999999999993,7.075473600932116e-16,0
24,-8.511626632989087e-17,5.758576953730485e-16,-42.54607443930682,-4.275540398317656e-16,3.701841084122087e-16,-1.0,1.9999999999999998,5.29766398929187e-16,0
25,-1.301574197039966e-15,4.607139732225123e-16,-44.547942053552546,-1.3216273030544121e-17,-1.3340114664300976e-16,-1.0,2.000000000000001,1.7171915715243068e-15,0
26,-1.3803072425164184e-16,4.17548250372763e-17,-46.54980966779827,-1.0864410326154845e-16,-1.652888637431039e-16,-1.0,1.9999999999999993,2.424568164457103e-16,0
27,-1.7365564206360903e-15,-2.0105887342307599e-16,-48.551677282044,1.694801735998135e-16,1.696404934528234e-17,-1.0,1.9999999999999996,1.1259115058862889e-15,0
28,5.405230173207781e-16,1.0967438701885053e-16,-50.55354489628972,1.0615642538364788e-16,-7.568372818219589e-17,-1.0,2.0,6.823061718140714e-16,0
29,-1.3115342005968568e-15,-5.040764821697038e-16,-52.55541251053543,-7.048838987174174e-17,1.9212063046249202e-17,-1.0,1.9999999999999998,1.0639977683257937e-15,0
30,2.5830616759164626e-16,1.865944006491171e-16,-54.557280124781165,2.1309670877947288e-16,2.1225811745656615e-16,-1.0,1.9999999999999996,2.6666694486768915e-16,0
31,-4.583514005808978e-16,3.4574882022442626e-16,-56.55914773902688,-2.0163769377069848e-17,1.3927101386290733e-16,-1.0,2.0,6.647089279781671e-16,0
32,1.7757577379749474e-16,7.441986651597593e-16,-58.56101535327261,1.1457454167551655e-16,-1.6323763418216623e-16,-1.0,1.9999999999999993,5.134060139480082e-16,0
33,3.7472821362801075e-19,-3.0781144636631054e-16,-60.56288296751832,-3.843020466050614e-18,-2.6971368731299695e-16,-1.0,1.9999999999999991,4.419490084300652e-16,0
34,1.6218933737375435e-16,-3.356635263416084e-16,-62.56475058176404,1.6156109795462434e-16,3.131003947397615e-16,-1.0,1.9999999999999993,3.943305982810365e-16,0
35,6.472225876483155e-16,9.457596341078518e-16,-64.56661819600977,5.403073460749617e-17,2.349166434027585e-17,-1.0,1.9999999999999996,7.783751864061265e-16,0
36,3.7851409294305856e-16,-2.416091222465498e-16,-66.56848581025548,-4.39715798562075e-16,-1.9589462215487895e-16,-1.0,1.999999999999999,6.864623899780515e-16,0
37,-1.1132830455789082e-15,1.6144943431434399e-16,-68.5703534245012,-1.0518831446060259e-16,1.199125479767581e-16,-1.0,2.0,9.550499576785472e-16,0
38,-4.263206728849267e-17,2.3848897042616775e-16,-70.57222103874693,3.289652496362812e-16,-1.2755400146736539e-16,-1.0,1.9999999999999996,1.8475227888400252e-16,0
39,2.0380671333935515e-16,-3.49243014895597e-16,-72.57408865299266,-4.2898999215434077e-16,-7.446768784905881e-17,-1.0,1.9999999999999993,3.943305982810365e-16,0
40,-1.7601944115470977e-15,-5.965993479941375e-17,-74.57595626723838,-3.312211721806448e-16,1.4180239059454877e-17,-1.0,1.9999999999999998,1.1603332192021128e-15,0
41,-1.1223151621425249e-15,-2.9246909222482704e-16,-76.57782388148411,4.504277417507649e-16,1.6782180415082597e-16,-1.0,2.0,9.430614076647255e-16,0
42,4.319900599028231e-17,6.122541345882386e-16,-78.57969149572982,-5.60003231895259e-17,3.2299543268892155e-19,-1.0,1.9999999999999998,5.359939256369156e-16,0
43,-1.3465256289033364e-15,-2.9117590403232856e-16,-80.58155910997556,-2.990060341553312e-16,-2.1506588824821777e-16,-1.0,1.9999999999999998,1.0254260042794538e-15,0
44,-1.1539419864889351e-15,-2.488127386379564e-16,-82.58342672422127,2.200620462393371e-16,1.1154761790982058e-16,-1.0,2.0,9.319364333710144e-16,0
45,-4.654554619209911e-16,1.5543122344752235e-16,-84.585294338467,3.445232560591004e-16,-1.126302186996656e-16,-1.0,1.9999999999999996,3.858232365415635e-16,0
46,2.254379108294659e-16,-6.997543130385041e-16,-86.58716195271272,1.2121069926274435e-16,1.2285771529034135e-16,-1.0,1.9999999999999993,4.829543778774764e-16,0
47,1.9840084787341172e-17,6.473209862474348e-16,-88.58902956695844,-5.445231384887626e-17,1.426076605945355e-16,-1.0,1.9999999999999993,4.878377617029642e-16,0
48,7.425263599847889e-18,-1.2879099846341234e-16,-90.59089718120416,1.2504497281838872e-16,-1.4328533927545948e-15,-1.0,1.9999999999999996,1.1102230246251565e-16,0
49,5.204870476060782e-16,-5.089444619587613e-15,-92.59276479544988,-1.2289188884315912e-17,1.3405753371516487e-16,-1.0,1.9999999999999991,3.557514285015454e-15,0
50,-4.177739486587327e-17,4.0793987191667355e-16,-94.5946324096956,-2.49373756257126e-16,1.0826122896432592e-15,-1.0,1.9999999999999996,3.3871251128733795e-16,0
51,-4.779394453818175e-16,-7.549516567451065e-16,-96.59650002394133,-3.2888799930887735e-16,-1.5734918542030372e-16,-1.0,1.999999999999999,8.313852549780113e-16,0
52,-1.3585578639268974e-15,-2.2204460492502973e-16,-98.59836763818706,1.1762531752051746e-16,2.7943647265905083e-16,-1.0,1.9999999999999998,1.0119299069525355e-15,0
53,-6.998817862429059e-18,3.638379929653235e-16,-100.60023525243278,4.4178666602638597e-16,-2.4402119668593997e-16,-1.0,1.9999999999999998,4.255545489773366e-16,0
54,4.1023897432073113e-16,-1.1990408665951687e-15,-102.6021028666785,1.0421213401175178e-16,-3.459877081188537e-16,-1.0,1.9999999999999993,8.460811695594043e-16,0
55,4.1023897431669216e-16,-1.0214051826551435e-15,-104.60397048092422,-1.467946221390616e-16,2.1579741100462403e-16,-1.0,1.9999999999999993,7.075473600932116e-16,0
56,-1.7748782569052076e-16,-3.3504516993870696e-16,-106.60583809516996,-7.831341806830601e-17,3.5963857324732637e-16,-1.0,1.9999999999999993,3.0482570822327486e-16,0
57,9.669278353303652e-17,4.1849244257957987e-16,-108.60770570941567,-6.125158585499528e-17,1.1141283000606767e-16,-1.0,1.9999999999999993,3.7333372281476483e-16,0
58,-4.2272295777913395e-16,1.1102230246251556e-16,-110.60957332366141,-6.353740595559274e-17,-5.837393164210829e-17,-1.0,1.9999999999999996,3.4563986450482363e-16,0
59,-1.5769416701833262e-16,1.8477867603851912e-16,-112.61144093790712,2.080462079930488e-16,-2.828427507041582e-16,-1.0,1.9999999999999991,4.710277376051325e-16,0
60,4.1023897431669216e-16,-1.0214051826551435e-15,-114.61330855215284,1.4185082402450454e-16,-1.2379468037908066e-16,-1.0,1.9999999999999993,7.075473600932116e-16,0
61,4.1023897431911554e-16,-3.108624468950437e-16,-116.61517616639856,-4.42518246053396e-16,2.4738026526341914e-16,-1.0,1.9999999999999993,4.3979839222009747e-16,0
62,-1.361486916657531e-15,-3.0960099786435923e-17,-118.61704378064428,-1.0436912940676889e-16,1.8716206522359305e-16,-1.0,2.0,1.0999270709336185e-15,0
63,-7.627385853748033e-18,4.3848490707787035e-16,-120.61891139489,2.344720380603464e-16,3.5462485440738896e-17,-1.0,1.9999999999999993,3.7333372281476483e-16,0
64,-4.2272295777913395e-16,1.1102230246251556e-16,-122.62077900913573,1.3631196856769654e-16,-6.978326655779464e-17,-1.0,1.9999999999999996,3.4563986450482363e-16,0
65,5.381296447657618e-16,1.5909118440121663e-16,-124.62264662338148,-1.8766576718333489e-16,5.755997131737865e-17,-1.0,1.9999999999999996,3.858232365415635e-16,0
66,-1.174087001032932e-15,3.4147718737686354e-16,-126.62451423762721,-1.5349763098401805e-16,-6.011016372659842e-17,-1.0,2.0,9.915803957051905e-16,0
67,-7.643422789493214e-17,-8.157399570135437e-17,-128.62638185187294,-2.82903454446551e-17,-2.654950669930747e-16,-1.0,1.9999999999999991,4.332825002704094e-16,0
68,-1.2873540537158902e-15,-7.214947653340074e-16,-130.62824946611866,-3.1544154658107844e-16,-6.919760633027006e-18,-1.0,1.9999999999999998,1.0812349910794156e-15,0
69,-1.3393786604714228e-15,-1.092788851205329e-16,-132.63011708036439,4.240023206210394e-16,-7.490765502846152e-17,-1.0,1.9999999999999993,9.560422176424691e-16,0
70,4.1023897431669216e-16,-1.0214051826551435e-15,-134.6319846946101,-3.844205410461591e-17,-7.941562420165634e-17,-1.0,1.9999999999999993,7.075473600932116e-16,0
71,-1.4932904667456468e-15,-4.2723801742934033e-16,-136.6338523088558,-1.097545867173756e-16,3.138697593519917e-16,-1.0,1.9999999999999998,1.188190026178557e-15,0
72,-2.9189331012181224e-17,2.352462300205505e-16,-138.63571992310153,-1.762050426691021e-17,5.1250495048750893e-17,-1.0,1.9999999999999993,2.463363718453367e-16,0
73,-1.5638383004228591e-15,-2.2204460492502973e-16,-140.63758753734726,-2.807598485588964e-16,-1.2530792554921774e-16,-1.0,2.0,1.205224457828626e-15,0
74,-1.1532774274333593e-15,-2.6645352591003643e-16,-142.63945515159298,1.621748587206613e-16,-7.3377690260451e-18,-1.0,2.0,9.495739940998025e-16,0
75,-9.145331053873235e-16,-2.514230892731399e-16,-144.6413227658387,1.6867698374359883e-16,-1.2201059834297013e-16,-1.0,2.0,8.308148362110449e-16,0
76,-4.779394453834331e-16,-7.549516567451065e-16,-146.64319038008443,2.8844517784561704e-16,1.504629726277023e-16,-1.0,1.999999999999999,8.313852549780113e-16,0
77,2.40325014641655e-16,3.5099081481993664e-16,-148.64505799433016,9.764044372185637e-17,1.6875841126060268e-16,-1.0,1.9999999999999993,3.967277668548237e-16,0
78,-8.701296112869988e-17,-7.928766047678327e-17,-150.64692560857588,-5.360910716467943e-17,-1.0408948937596357e-16,-1.0,1.9999999999999991,4.0617498938924815e-16,0
79,2.5688343718454568e-17,-6.575594071029524e-17,-152.6487932228216,-3.688618889636671e-16,-3.565594034099883e-17,-1.0,1.999999999999999,6.142993979600581e-16,0
80,-1.5638383004204357e-15,-2.2204460492502973e-16,-154.65066083706733,-6.427061525095142e-17,-6.649863542972968e-17,-1.0,2.0,1.205224457828626e-15,0
81,-2.316341827185995e-16,-3.3199887002691364e-16,-156.65252845131306,2.8501268878143515e-16,8.318904432475173e-17,-1.0,1.9999999999999993,3.0482570822327486e-16,0
82,-4.2272295777913395e-16,1.1102230246251556e-16,-158.65439606555879,-2.0587080101460845e-16,1.2879208778886522e-16,-1.0,1.9999999999999996,3.4563986450482363e-16,0
83,-1.0558863612585408e-15,1.8365054900432958e-16,-160.6562636798045,-2.8155311372458925e-16,-1.448115915654095e-16,-1.0,1.9999999999999996,8.064930171779218e-16,0
84,-1.5499870778897315e-15,-4.687649681818299e-16,-162.65813129405024,-5.4576117150710295e-17,2.6998392692649963e-17,-1.0,1.9999999999999996,1.1517213321494569e-15,0
85,-1.2743946841291145e-15,2.917449649405376e-16,-164.65999890829593,2.8155311372459123e-16,1.4481159156541054e-16,-1.0,1.9999999999999998,1.0039340538277495e-15,0
86,-4.2272295777913395e-16,1.1102230246251556e-16,-166.66186652254166,2.2934685130335717e-16,-2.852645130302644e-17,-1.0,1.9999999999999996,3.4563986450482363e-16,0
87,-3.56150616022273e-16,1.7753260691476482e-16,-168.66373413678738,9.752656224456672e-17,-6.173163019914437e-17,-1.0,1.9999999999999996,3.7078533997152114e-16,0
88,-3.225242480689793e-17,-1.3613480007800545e-16,-170.6656017510331,-3.0418802045866745e-17,-2.329035788940564e-16,-1.0,1.9999999999999993,1.9229626863835638e-16,0
89,-4.779394453818175e-16,-7.549516567451065e-16,-172.66746936527883,1.4391681220434818e-16,-1.6750421009179668e-16,-1.0,1.999999999999999,8.313852549780113e-16,0
90,5.439523861878392e-16,-8.067773069431649e-16,-174.66933697952456,3.860144385415352e-17,2.756835873123306e-16,-1.0,1.9999999999999991,7.611305586242616e-16,0
91,-3.2338948475230715e-16,3.4881243369417803e-16,-176.6712045937703,-8.688789271018966e-17,4.399814192469801e-16,-1.0,1.9999999999999993,4.108171399920238e-16,0
92,1.9607626921466738e-16,9.547918011776356e-16,-178.673072208016,2.376988506089948e-16,-2.8436739312881183e-16,-1.0,1.9999999999999991,7.396503383165477e-16,0
93,6.282937772028451e-16,-7.897193160099154e-16,-180.67493982226173,-7.235192314815745e-17,-3.0865418165455404e-16,-1.0,1.9999999999999998,7.181877670904412e-16,0
94,-9.360167434271663e-17,-2.809778193339019e-16,-182.67680743650746,-5.446284292986923e-17,-1.0223491994985888e-16,-1.0,1.9999999999999993,2.4440429203976026e-16,0
95,4.1023897432073113e-16,-1.1990408665951687e-15,-184.67867505075318,-9.599480212918403e-17,-7.401542223930668e-17,-1.0,1.9999999999999993,8.460811695594043e-16,0
96,-4.779394453793941e-16,-5.773159728050815e-16,-186.68054266499888,-1.1530330853828903e-16,5.114780581222687e-16,-1.0,1.999999999999999,7.319185893623502e-16,0
97,-5.140494403563244e-17,8.487818533093419e-16,-188.6824102792446,1.0558214608472248e-16,1.885618338027715e-16,-1.0,1.9999999999999993,6.158409296133417e-16,0
98,-5.521648760026006e-17,1.7763568394002486e-16,-190.68427789349033,-1.0653414299498948e-16,-4.0055933235592907e-16,-1.0,1.9999999999999993,2.463363718453367e-16,0
99,-4.779394453818175e-16,-7.549516567451065e-16,-192.68614550773606,1.1670166445747783e-17,4.648872854894463e-17,-1.0,1.999999999999999,8.313852549780113e-16,0
100,-8.492231079060802e-18,3.637642441592107e-16,-194.68801312198178,-2.7122144524281955e-16,1.3310247091960386e-16,-1.0,1.9999999999999993,3.6303287396459174e-16,0
101,-1.5638383004228591e-15,-2.2204460492502973e-16,-196.6898807362275,-1.1725231253047026e-16,-2.350505623517162e-16,-1.0,2.0,1.205224457828626e-15,0
102,-4.779394453793941e-16,-5.773159728050815e-16,-198.69174835047323,3.497876591928268e-16,1.5735597141331663e-16,-1.0,1.999999999999999,7.319185893623502e-16,0
103,-1.6338112682097703e-16,4.079670412359597e-16,-200.69361596471896,-1.7252438517579185e-16,7.100206346174965e-17,-1.0,1.9999999999999993,4.1426461699091414e-16,0
104,-1.1686814040815401e-15,-2.930425100276888e-16,-202.69548357896468,3.1076310051408564e-17,3.4528740546837864e-17,-1.0,2.0,9.430614076647255e-16,0
105,-3.895980949662961e-17,5.462109761587756e-16,-204.6973511932104,1.2159764340969808e-17,-4.629144790523053e-17,-1.0,1.9999999999999993,4.849136328914206e-16,0
106,-1.1199969272194452e-15,-4.78381210783737e-16,-206.69921880745613,-1.556562962355341e-16,-1.0634350149826215e-16,-1.0,2.0,1.010523471377862e-15,0
107,-6.621664062713386e-16,1.204397528890501e-16,-208.70108642170186,-5.958459365990031e-17,6.402436505655026e-17,-1.0,1.9999999999999993,4.897774821245799e-16,0
108,-1.3585578639309364e-15,-2.2204460492502973e-16,-210.70295403594758,2.7724596956688495e-16,1.2064019548812244e-16,-1.0,1.9999999999999998,1.0119299069525355e-15,0
109,4.478530490408593e-16,6.034511535369378e-16,-212.70482165019328,3.129224915429789e-16,2.785536153135376e-17,-1.0,1.9999999999999993,5.719368790621121e-16,0
110,-1.0569906075300273e-16,-1.1051911265958393e-16,-214.706689264439,-5.024536425755843e-16,-2.0618140595001392e-16,-1.0,1.9999999999999991,4.073404867329338e-16,0
111,-1.5638383004228591e-15,-2.2204460492502973e-16,-216.70855687868473,-5.2084474363158805e-17,7.318534642511947e-17,-1.0,2.0,1.205224457828626e-15,0
112,-3.1423150561824144e-16,1.824956370320177e-16,-218.71042449293046,3.6745505276785665e-16,-1.7837567360464367e-16,-1.0,1.9999999999999993,3.0482570822327486e-16,0
113,-9.264556076900651e-17,-9.362135732418342e-16,-220.71229210717618,1.809486488471734e-16,-1.2322445310974062e-16,-1.0,1.9999999999999991,7.415706799430423e-16,0
114,4.1023897431911554e-16,-3.108624468950437e-16,-222.7141597214219,-4.52898535092955e-16,1.5956447746610112e-16,-1.0,1.9999999999999993,4.3979839222009747e-16,0
115,-1.905931380652842e-15,-2.973596535949748e-16,-224.71602733566763,-6.103956773534016e-17,-1.647870909225348e-16,-1.0,2.0,1.5059797815742444e-15,0
116,1.65852706645244e-16,-9.7062632802222e-16,-226.71789494991336,5.42502192924886e-16,1.2277985853893163e-16,-1.0,1.9999999999999991,8.325249200160845e-16,0
117,2.6610376069438952e-16,1.9421839138654262e-16,-228.71976256415908,7.548841480412077e-18,4.809054593565932e-16,-1.0,1.9999999999999996,2.5204376301215366e-16,0
118,1.9607626921466738e-16,9.547918011776356e-16,-230.7216301784048,-8.348950259394922e-17,-6.61323519420275e-17,-1.0,1.9999999999999991,7.396503383165477e-16,0
119,-6.816610205023568e-17,-7.055803582674976e-17,-232.72349779265056,-1.6834672527794726e-16,-4.270370942003977e-16,-1.0,1.9999999999999991,4.073404867329338e-16,0
120,-4.779394453818175e-16,-7.549516567451065e-16,-234.72536540689623,9.746533972195983e-17,-2.2630892325733375e-16,-1.0,1.999999999999999,8.313852549780113e-16,0
121,3.2205931215145924e-16,-9.766390443940986e-16,-236.72723302114198,1.7573745195773333e-16,1.0969393461168368e-16,-1.0,1.9999999999999991,7.504673044988249e-16,0
122,2.2566678198668324e-16,-3.157661863884709e-16,-238.72910063538768,-1.39705632663333e-16,3.3849549023007523e-16,-1.0,1.999999999999999,6.654217527706406e-16,0
123,-2.372850509614089e-16,3.7860727452552763e-16,-240.7309682496334,4.609999957554436e-17,-2.206126603780198e-16,-1.0,1.9999999999999993,4.1426461699091414e-16,0
124,4.1023897432073113e-16,-1.1990408665951687e-15,-242.73283586387913,8.355117703987503e-17,-2.798036890849361e-16,-1.0,1.9999999999999993,8.460811695594043e-16,0
125,9.72317399350648e-17,-7.416526125257e-16,-244.73470347812486,-3.317371369210419e-16,2.463264975838434e-16,-1.0,1.9999999999999993,6.257683295206807e-16,0
126,-9.179486873689362e-16,-2.1281479050782085e-16,-246.73657109237058,4.2082286843696864e-17,-4.788442566897979e-18,-1.0,2.0000000000000004,1.148423626505646e-15,0
127,2.657180742666562e-16,-7.608242687203974e-16,-248.7384387066163,9.370476573822044e-17,-9.613850683206632e-17,-1.0,1.9999999999999993,4.809871420922655e-16,0
128,-5.427796157052817e-16,-5.977279171259335e-16,-250.74030632086206,4.374642499319316e-17,1.1164531282623149e-16,-1.0,1.999999999999999,8.336630270683252e-16,0
129,4.4086717713246627e-16,-3.138259966620565e-16,-252.74217393510784,2.380323711824156e-16,7.164946078089548e-17,-1.0,1.9999999999999993,4.3979839222009747e-16,0
130,4.1023897431911554e-16,-3.108624468950437e-16,-254.74404154935354,-4.2270543733039153e-17,1.2377151425570538e-16,-1.0,1.9999999999999993,4.3979839222009747e-16,0
131,2.716271120610101e-16,1.817223752472393e-16,-256.74590916359926,-1.6626273708692294e-16,1.7390571605885691e-16,-1.0,1.999999999999999,6.753223014464259e-16,0
132,-2.5543300334120986e-16,3.8540999492583306e-16,-258.747776777845,3.532136172472532e-17,-1.2972063191309333e-16,-1.0,1.9999999999999993,4.108171399920238e-16,0
133,4.1304449231658243e-16,-3.376446886053847e-16,-260.7496443920907,-2.2129394506559331e-16,-3.0101823620742038e-16,-1.0,1.9999999999999993,4.3979839222009747e-16,0
134,-1.1414353670521776e-15,-8.197873217961767e-16,-262.75151200633644,-1.0972183609168672e-16,1.7736520935609326e-17,-1.0,1.9999999999999996,1.0245009468026819e-15,0
135,-2.6252688178468392e-17,-2.666323549046095e-16,-264.75337962058217,1.6571923061964208e-16,1.6193794382227237e-17,-1.0,1.9999999999999991,4.430204015378811e-16,0
136,-4.779394453818175e-16,-7.549516567451065e-16,-266.7552472348279,-2.800145833540167e-16,4.8543899391326447e-17,-1.0,1.999999999999999,8.313852549780113e-16,0
137,-1.1473569400443006e-15,-7.227543478321111e-17,-268.7571148490736,2.069530231350393e-16,-5.296452774411137e-17,-1.0,2.0000000000000004,1.2439377019750875e-15,0
138,3.506456639867455e-16,-9.67007602334618e-16,-270.75898246331934,-1.040232024872141e-16,-3.740736127504852e-17,-1.0,1.9999999999999993,7.214807131383982e-16,0
139,-1.5638383004228591e-15,-2.2204460492502973e-16,-272.76085007756507,-4.781744683778588e-16,1.8606699866371521e-16,-1.0,2.0,1.205224457828626e-15,0
140,-1.5638383004228591e-15,-2.2204460492502973e-16,-274.7627176918108,4.3070147977211653e-16,-8.308638515705664e-17,-1.0,2.0,1.205224457828626e-15,0
141,1.6057638710413717e-16,-5.547004921863418e-16,-276.76458530605646,3.4855681480078326e-16,2.0435306391582013e-17,-1.0,1.9999999999999993,4.038339036688484e-16,0
142,-1.6830910187421275e-16,-1.402270488200375e-16,-278.7664529203022,-2.9072996432058256e-17,2.9375773794265207e-16,-1.0,1.9999999999999991,4.038339036688484e-16,0
143,4.4175807091299276e-17,6.214277118566139e-16,-280.7683205345479,5.1752427274695616e-17,5.4448624997520335e-18,-1.0,1.9999999999999998,5.359939256369156e-16,0
144,3.8893914365427875e-17,-1.1842726101548825e-16,-282.77018814879364,-1.2763105443871919e-17,-6.324354993228363e-17,-1.0,1.9999999999999993,1.9229626863835638e-16,0
145,-6.924287799281737e-18,3.682172830178718e-16,-284.77205576303936,-7.155172948728084e-17,-1.3648416981435782e-17,-1.0,1.9999999999999993,3.6692958174341007e-16,0
146,-2.475802656422889e-16,-1.7307190889720364e-16,-286.7739233772851,5.260819304346994e-17,-1.2126841691017113e-16,-1.0,1.9999999999999991,4.3979839222009747e-16,0
147,2.0370498799613772e-16,-1.173093498687687e-16,-288.7757909915308,-2.063665147456947e-16,1.2379309538695824e-17,-1.0,1.9999999999999998,3.510833468576701e-16,0
148,-1.073817150710627e-15,-1.2350843119272692e-16,-290.77765860577654,-9.829269263497017e-17,1.4111593846583135e-16,-1.0,1.9999999999999993,7.789840055734391e-16,0
149,-1.8983292820977448e-16,4.476815042685121e-16,-292.77952622002226,5.3079711272004746e-17,3.054614813416953e-18,-1.0,1.9999999999999993,4.073404867329338e-16,0
150,-8.613000407727469e-16,-1.1127856225477763e-16,-294.781393834268,4.1795724294471176e-17,-1.2348298099406802e-16,-1.0,1.9999999999999991,7.364386412590295e-16,0
151,-2.2493914451684263e-17,-4.6711656856578245e-17,-296.7832614485137,-4.5932845443115066e-17,-1.4069072730554122e-17,-1.0,1.9999999999999993,2.2627440604109067e-16,0
152,-1.0452029922181997e-15,-1.6760740437830557e-16,-298.78512906275944,-2.7376251846923274e-16,1.0574513049289349e-16,-1.0,1.9999999999999993,8.135163110069512e-16,0
153,-1.1185665538874927e-15,3.7666384733924493e-16,-300.78699667700516,4.208551236020919e-16,-3.632999182852149e-17,-1.0,2.0,1.0053497077208614e-15,0
154,6.397894922386194e-16,-3.130630725129636e-16,-302.7888642912509,7.188523819213968e-17,1.0772220419991107e-16,-1.0,1.999999999999999,7.747122240251324e-16,0
155,-8.30757093329124e-16,8.079550311851785e-16,-304.7907319054966,-1.776073051999309e-16,4.572764592562915e-17,-1.0,2.0,9.98726155181627e-16,0
156,-7.130313242777665e-17,-1.299816856045386e-16,-306.79259951974234,2.552247580959551e-16,-4.385621675485966e-16,-1.0,1.9999999999999993,1.9229626863835638e-16,0
157,1.910952618428599e-16,-9.479317689127076e-16,-308.79446713398806,1.2027321470254813e-16,-2.226479640079697e-16,-1.0,1.9999999999999996,6.473657049138938e-16,0
158,4.1023897432073113e-16,-1.0214051826551435e-15,-310.7963347482338,-2.367005389625994e-18,1.5882696339125933e-16,-1.0,1.9999999999999993,7.075473600932116e-16,0
159,1.8161839897838517e-16,-3.120306603488007e-16,-312.7982023624795,-3.67759670813563e-16,1.4613253526393026e-16,-1.0,1.9999999999999993,3.001237445028607e-16,0
160,-1.0621733753339501e-15,-4.3632920319017675e-16,-314.80006997672524,-1.6473562978496235e-16,-6.625945456344186e-17,-1.0,2.0,1.003461725382962e-15,0
161,-4.779394453793941e-16,-5.773159728050815e-16,-316.80193759097097,-1.2529922596253426e-16,5.352117111547518e-17,-1.0,1.999999999999999,7.319185893623502e-16,0
